state,district,office_type,avg_margin,margins,dem_name,rep_name,ind_name,Past Elections,Voting Regulations,Polls,Demographics,Campaign Finance,Consumer Confidence Index,Gas Prices,Unemployment & Inflation,Expert Ratings,Composition of Congress/Presidency,Other,weird
OH,3,House,-1.717800244,"[-0.296549683810846, -0.782882875511679, -4.07396817283095]",Biden,Trump,n/a,16.80284969,13.10765114,-0.3003038581,0.05518064292,0.4399220035,-0.1320217042,0.2364869162,-0.09728830309,-0.1149782917,-0.489706485,-0.1448202598,
OH,4,House,1.4019974,"[-1.37082154277278, 1.82031503747748, 3.75649870461434]",Biden,Trump,n/a,38.04973216,29.67012569,-48.63526388,0.05846705435,0.006433571762,-0.2440632104,-0.2577117174,-0.08295567513,-0.4560301428,-0.2862883494,-0.4882189494,
OH,5,House,-0.09200140054,"[1.7518267161648, -0.223353244262975, -1.80447767350797]",Biden,Trump,n/a,39.00464288,22.92772737,-23.30838868,0.04496876738,0.1813847803,0.08471138654,0.3145656835,-0.4511597,-0.484650244,0.2829405009,-0.3767231098,
OH,6,House,0.6325080785,"[-2.05245499085038, 1.06531144563738, 2.88466778073233]",Biden,Trump,William Farms,-40.07557563,36.84551258,15.70913148,0.1212765611,-0.1721031997,0.1610664333,0.1690171867,0.3522696167,-0.3112725429,-0.3704896867,0.4459264253,
OH,7,House,-3.273708104,"[-4.68216640695041, -2.1456572033088, -2.99330070201929]",Biden,Trump,n/a,-15.87240818,-39.82655445,12.26606783,-0.1982786513,-0.03273009059,0.07808646267,-0.4023704561,0.3841000594,0.2542522453,-0.4349303322,-0.4163993997,
OH,8,House,2.130969294,"[2.39494152542019, 3.71217806190175, 0.285788294651931]",Biden,Trump,n/a,18.93781738,-13.16318956,-11.95874182,-0.3994501215,0.2249850504,0.2679420807,-0.4586614552,-0.437524633,0.2974656078,-0.4846290965,-0.4129402538,
OH,9,House,-1.354396445,"[-4.38468297136076, -1.7052883569354, 2.02678199328385]",Biden,Trump,n/a,-35.99783999,27.31352892,36.11541079,-0.01837685552,0.2710938662,0.2016773602,-0.2716368724,-0.08381746833,-0.1340719271,0.1747820253,-0.4184571825,
OH,10,House,-0.2267506654,"[0.175169772560984, 2.43055967762399, -3.28598144649823]",Biden,Trump,Michael Harbaugh,-11.65440885,22.30414537,-14.12210387,-0.125782142,-0.254050729,-0.4864740706,-0.3828269965,0.4442630098,-0.4412739082,0.4636074655,0.3172121717,
OH,11,House,-2.767200689,"[-1.33916802357449, -3.14425264370838, -3.81818139837919]",Biden,Trump,"Tony Evans /
Sean Freeman",42.69012287,-25.82709991,-11.80969603,0.3537318969,-0.3340244292,-0.4124450236,0.3285540171,0.2289721854,-0.1749535676,-0.2480498365,-0.04273478105,
OH,12,House,0.1116578724,"[4.0806383502679, -2.05273548820105, -1.69292924493604]",Biden,Trump,n/a,-0.03526893334,28.4530681,-32.9051724,-0.01012314915,-0.2456046517,-0.2089281027,0.4869394741,-0.3916783364,0.2361419358,-0.3536786993,0.3999431081,
OH,13,House,-0.8375728285,"[-0.180241850857787, -2.22357493510011, -0.108901699453701]",Biden,Trump,Liam Walker,39.08604097,21.15283298,37.75036916,-0.3351472566,-0.3042210639,0.04028133827,0.2633626639,-0.05913418402,-0.05400433456,0.3963912303,-0.3688368886,
OH,14,House,-2.027790042,"[-1.87895194957394, -0.478049909688115, -3.72636826528468]",Biden,Trump,n/a,-26.24770628,30.14584882,34.04714141,0.3970929294,0.05345295424,0.1610337307,0.2575139927,-0.1074935651,0.3960313817,0.01305405646,-0.1041857837,
OH,15,House,-1.000388252,"[-1.54744926392868, -2.44465622565799, 0.990940734166736]",Biden,Trump,n/a,5.691722249,-19.08277978,-47.19182198,-0.3810233597,0.3611247665,0.370739905,-0.1567984319,-0.3024509925,0.2469071457,0.4271219543,0.04335247799,
OK,1,House,0.6609579686,"[-4.29906283161245, 2.81987242923628, 3.46206430814665]",Biden,Trump,Mark Sanders,45.31220963,-1.845090588,32.90692876,-0.03907539485,0.1057271377,-0.3054357407,0.4330086146,0.1716860524,-0.2211431832,-0.3589007975,0.01868841729,
OK,2,House,0.6698590879,"[2.45939498945219, 4.08797895954321, -4.53779668522298]",Biden,Trump,n/a,-42.50048636,15.79947211,-4.142871073,0.02272849331,0.08508053145,-0.1957283557,-0.2310351746,0.2731673112,0.4328240008,0.195047256,0.1103744742,
OK,3,House,-0.8571203357,"[-3.27011603218024, -1.8234675655804, 2.52222259078578]",Biden,Trump,Unopposed,-19.71309549,-2.325117332,46.3197719,-0.1392145478,0.06320786732,-0.1897875204,-0.2064033926,0.008208779507,-0.3391650344,-0.04517802363,0.3447068669,
OK,4,House,-2.022783724,"[-4.45728063237297, -2.60116776047663, 0.990097220307122]",Biden,Trump,n/a,-29.24657565,36.29546709,35.9905858,-0.419519375,0.436136054,-0.02074222228,-0.4098247882,0.1380895103,-0.1496393908,0.02140624147,0.2875619283,
OK,5,House,1.102307751,"[2.51206003978037, 3.93778349654525, -3.1429202848156]",Biden,Trump,n/a,10.08492329,28.12656371,-34.22636949,-0.1842071726,-0.06712574686,0.1200527091,0.1678380737,-0.2608074957,0.2070020146,0.05754738668,-0.4202690249,
OR,1,House,-1.712499105,"[-1.36913067976837, -1.3342462194257, -2.43412041607298]",Biden,Trump,Unopposed,14.09587002,-35.65503888,-33.46703697,0.4935820296,0.195662517,0.3014550732,0.06013638713,-0.1178805928,-0.1112238891,-0.1504221097,-0.3407276681,
OR,2,House,-1.392910414,"[-0.183349942197573, -1.85960631891668, -2.13577498138697]",Biden,Trump,Unopposed,22.09463505,-28.95996698,0.08615300805,-0.2524018512,0.2594430327,-0.1749101324,0.1924955272,-0.1976608733,-0.01347905531,-0.3649195005,0.05959160243,
OR,3,House,-0.9970469759,"[-4.50591975592881, 3.74075822422262, -2.22597939592253]",Biden,Trump,n/a,6.92775722,49.46728798,0.03836779908,0.1667938894,-0.1660607161,0.3378045023,0.3704025116,-0.476672751,-0.02492698626,-0.4848113776,0.1794670174,
OR,4,House,-0.4018201099,"[2.11683707886619, -1.97586566148167, -1.34643174716995]",Biden,Trump,n/a,-29.60580907,-8.522618195,-34.64442869,0.1164388451,-0.3901016845,0.2759451932,0.4224941186,0.2076743232,-0.4667132341,-0.3967099935,-0.1085144438,
OR,5,House,1.007053849,"[4.77829819021915, -0.120237017086728, -1.6368996270693]",Biden,Trump,Andrew Aasen,-27.80067257,39.82053798,35.70776046,-0.2311117518,0.451649689,0.4009825446,0.2399392545,0.4270280073,0.007161742855,-0.3362483361,0.2880403664,
OR,6,House,1.228750646,"[4.07332190247214, 1.02041056843678, -1.40748053231882]",Biden,Trump,n/a,-8.740944358,-42.55762322,17.10629429,0.07098626976,0.001544341554,0.3312332825,-0.3385782674,-0.4812816082,-0.1786141545,-0.103887035,-0.0617567004,
PA,1,House,1.589747047,"[-4.09281228955263, 4.63924627319256, 4.22280715625777]",Biden,Trump,n/a,-3.390938119,10.32249245,-2.518209103,-0.2210314274,0.429251954,0.2006536774,-0.03849552349,0.07733513116,0.09106309112,0.1093075412,-0.001865676038,
PA,2,House,-0.170084412,"[-0.569366531800732, -4.74131061180146, 4.80042390764754]",Biden,Trump,Unopposed,-41.92753923,25.7320389,30.02458947,-0.4841897352,-0.2140826249,0.4435159439,0.2518488441,-0.08357867407,-0.02973473692,0.490644199,-0.05296540743,
PA,3,House,2.824791724,"[2.26294802915777, 1.8983638068907, 4.31306333715493]",Biden,Trump,Unopposed,-28.56837431,30.34457811,-28.35295551,-0.3009597012,-0.340293056,0.205346166,0.08641019041,0.1338015913,0.1754344695,-0.2571377539,-0.3712061009,
PA,4,House,-2.837130428,"[-3.37598378062051, -0.883747477996066, -4.25166002472631]",Biden,Trump,Chuck Keller,-40.54441039,36.73302971,27.76730009,-0.2966187476,-0.352329018,0.02520400622,0.1199734306,0.4891907046,-0.2137323459,0.1116050123,-0.01942711929,
PA,5,House,-2.905361059,"[0.238633116617266, -4.48053509581289, -4.47418119924576]",Biden,Trump,n/a,35.84880167,-8.782187922,10.92394552,-0.1215463429,0.4036990839,0.28436854,-0.3955562653,0.2446801385,-0.1825894129,0.2050903065,-0.08376255283,
PA,6,House,-0.4934297265,"[-3.37411547581071, 1.78601425204343, 0.107812044214942]",Biden,Trump,n/a,44.76036301,5.086018182,-16.70589765,-0.06494078057,-0.4836689977,0.09134688117,0.3889824057,-0.1179237434,0.2262995317,-0.3294888952,-0.1746516906,
PA,7,House,-1.809207388,"[-1.07388100706941, -1.65175592226196, -2.7019852338284]",Biden,Trump,Lewis Shupe,13.45812639,-6.264490823,-44.32648176,-0.4930550742,-0.3381477572,-0.02540652544,0.4719619569,-0.2688237009,0.1539787806,0.2511679905,-0.375636497,
PA,8,House,1.767591077,"[4.48943343883499, 3.65955255963397, -2.84621276892438]",Biden,Trump,n/a,35.0276951,48.57822805,-12.2089125,0.04516776284,-0.2614504704,-0.3569034843,0.3415128186,-0.3896566706,0.07977933535,-0.2995243252,0.3343045997,
PA,9,House,-2.979569955,"[-0.0864619285085286, -4.06169566234236, -4.79055227497765]",Biden,Trump,n/a,36.13317213,35.67705094,-27.13184267,-0.2518791872,-0.005222263615,-0.1372317617,-0.2902183999,0.08673748504,-0.1928803817,-0.2977652462,-0.3323475805,
PA,10,House,-1.376106077,"[-2.70006818880533, 1.9575090917923, -3.38575913327333]",Biden,Trump,n/a,22.94019042,-29.96461111,-42.39758174,0.1348425531,-0.3087617519,-0.1019237032,-0.1417354023,0.4130905022,0.1037199296,0.1241103637,0.2702513996,
PA,11,House,-1.767651247,"[-4.2560635489167, -3.2937313535074, 2.24684116181778]",Biden,Trump,n/a,9.970393141,14.59864813,-41.56797643,0.2404988462,0.00647791125,-0.3111021014,0.1633585406,-0.08694683627,0.1111185655,-0.1785183364,0.4122278643,
PA,12,House,2.031053838,"[3.97970637582698, 3.4578644476847, -1.34440931060631]",Biden,Trump,n/a,-19.66501715,-27.36134364,-31.93805341,0.3118217971,-0.2930693896,-0.3516255693,0.3248559946,-0.08981020801,0.2130376981,0.1208694827,0.4138621555,
PA,13,House,-3.372413928,"[-4.35551548874457, -4.89342061097077, -0.868305685215766]",Biden,Trump,n/a,-49.14401886,30.04153641,49.89522762,-0.3471078834,0.1351768701,-0.213052265,0.3488828615,0.4292910787,-0.2626970768,-0.07500866953,0.3165285923,
PA,14,House,-0.4368128919,"[-4.19970103788549, -0.623792327558023, 3.51305468968297]",Biden,Trump,n/a,-0.05330273033,19.5718894,-29.57483426,0.2257823499,0.2602239455,-0.4570178496,0.473245057,-0.09727965444,-0.2227347608,-0.424008591,-0.2978280064,
PA,15,House,0.2473809427,"[-1.93468048720008, 2.06484647607002, 0.611976839373345]",Biden,Trump,Unopposed,15.21058169,-1.99132344,-26.73902706,0.08738987913,-0.05831184598,-0.1094927251,-0.3635493893,-0.3894519364,-0.3963897077,-0.3319117629,-0.4270616438,
PA,16,House,4.231381579,"[4.25546498622196, 3.9742307727405, 4.46444897701475]",Biden,Trump,n/a,32.99203444,36.10443961,33.26300249,-0.08358662867,-0.4403621573,0.4619091685,0.001409216964,-0.001574761433,0.4622240791,0.2336219146,0.3890030235,
PA,17,House,-1.813460665,"[-2.95711803599229, -1.68860447646996, -0.79465948276877]",Biden,Trump,n/a,-29.47933959,-22.01641078,2.607159218,0.1469486077,0.05072018458,0.4761582486,-0.2903362758,-0.268944379,0.3206110107,0.1951090961,0.405087651,
RI,1,House,-1.149105226,"[-4.10649327079422, -3.12229421660017, 3.78147180908564]",Biden,Trump,n/a,-44.93187413,33.34143186,18.02506332,-0.183518392,0.1872601942,-0.1602521638,-0.1574486845,-0.1221359041,-0.3095448301,-0.1674238142,-0.4602215197,
RI,2,House,-3.602065124,"[-2.62052302422581, -4.3199394787835, -3.86573286806456]",Biden,Trump,n/a,-6.043795644,15.64772278,-46.90332505,-0.2257008165,0.1649433585,0.1072245884,-0.2677606871,0.0809864623,0.3467686472,-0.2596984254,0.2297596925,
SC,1,House,3.143836674,"[2.08012552924585, 2.46888606634789, 4.88249842634616]",Biden,Trump,n/a,29.01122365,15.44677888,35.65522586,-0.218877531,0.1168342942,0.4760736433,0.08308000852,-0.3246903514,-0.3099920219,-0.03154368849,0.1649353534,
SC,2,House,-2.583977667,"[-3.15490136289801, -1.06985397125906, -3.52717766652405]",Biden,Trump,n/a,-7.869015311,-37.65348025,0.4297313524,0.2012558794,-0.1567927824,0.4146128103,-0.2830130702,-0.3054869518,0.3368382555,0.1842664694,-0.09708955565,
SC,3,House,-0.3065792315,"[-2.22202306972669, -1.79246798948349, 3.09475336459116]",Biden,Trump,"Michael Bedenbaugh /
Elspeth Murday",9.557403026,18.99609862,-31.89568974,0.3070600317,0.1602892483,0.16082892,0.1603147844,0.3156122259,0.2233680517,0.4475573441,0.4869302355,
SC,4,House,1.69724134,"[0.0768595265430481, 4.54187896954971, 0.472985524720154]",Biden,Trump,Unopposed,-4.877878317,-7.377666308,22.82522292,-0.2225360552,-0.2008658916,-0.273041131,0.07947036223,0.4509590344,-0.2204971152,-0.0536462717,-0.290115326,
SC,5,House,1.934030728,"[4.13211876734911, -3.01217596297077, 4.68214937886352]",Biden,Trump,Elizabeth Tedder,-4.117593909,47.39169045,-23.39787509,-0.07588770937,-0.31292269,0.1699375683,-0.2872634456,-0.3880714331,-0.3941893277,0.4263657905,-0.04290225115,
SC,6,House,1.597729204,"[2.37450916476139, 2.33893535141044, 0.0797430962739751]",Biden,Trump,Justin Ginn,-29.71912638,-16.04954867,-21.33283504,0.1581514922,0.4486868617,0.08478948438,0.4445654319,0.0984639223,0.1728957095,-0.3007845161,-0.06777046281,
SC,7,House,-1.408904451,"[-1.18147579261238, -1.65526824533477, -1.38996931399253]",Biden,Trump,n/a,24.70550318,-26.57324217,-45.79314065,0.301995561,-0.1728749449,0.1281589969,0.3672145916,-0.1697986486,0.1573669021,-0.4312030694,-0.1250613649,
SD,1,House,2.943074624,"[4.24757401676493, 3.09834600054771, 1.48330385585718]",Biden,Trump,n/a,10.99993117,-13.82912439,-44.89011003,0.482692314,0.007591433764,-0.3334842229,0.213842198,-0.1133142193,0.4969275425,0.0759431628,-0.3925364637,
TN,1,House,-2.736542217,"[-0.846028035661615, -4.29633659319046, -3.06726202214817]",Biden,Trump,Unopposed,-30.73319537,27.89093157,30.33779978,0.3370489628,-0.4930728894,-0.1259427627,-0.4083154751,-0.1914728457,0.1100808402,-0.09192134303,-0.2985232935,
TN,2,House,1.86476111,"[2.22194518477299, -1.30794720997672, 4.6802853559987]",Biden,Trump,n/a,0.1294307621,12.80398873,-25.87219495,0.2589962117,0.1322038535,0.06956274369,-0.2217556247,0.1959521779,0.2548477641,0.4796260351,0.2017532515,
TN,3,House,-1.579480378,"[1.31939509683284, -4.82661711565718, -1.23121911523858]",Biden,Trump,n/a,-25.91404076,5.6455116,-38.07507382,0.2381271776,-0.2673694654,0.2305037165,0.2340495337,-0.4198652163,0.4906375675,-0.3690592822,0.2409549184,
TN,4,House,-0.794786329,"[4.20384446589205, -2.77927506647828, -3.80892838643803]",Biden,Trump,Kathleen Cosgrove,2.643138948,-38.91380817,4.460284824,-0.2496943111,-0.4908281407,-0.4423185767,0.2350456515,0.007320383711,-0.4031584327,-0.4453488809,0.124820643,
TN,5,House,-0.5831805945,"[4.68586650613276, -1.60255656906833, -4.83285172053156]",Biden,Trump,Unopposed,-11.74798222,-42.74040633,-18.00440999,-0.006247489947,-0.1196791485,0.1210473205,0.4275756634,0.4878086548,0.09919957168,-0.1287986467,-0.1647172703,
TN,6,House,1.897641274,"[0.550855992759965, 1.28544686672655, 3.85662096221764]",Biden,Trump,n/a,-34.25182119,-26.41237781,-34.80940457,-0.3636009026,-0.1431822542,0.2635008027,0.02978800376,0.2917297517,0.05746838038,-0.07837522095,0.4458043748,
TN,7,House,1.022290706,"[0.154760339087023, 2.5182184429752, 0.393893335129818]",Biden,Trump,n/a,32.66157594,-6.205896875,49.79604887,0.1019949816,0.1916983739,0.368592267,-0.4581807878,-0.3514487604,0.3429725451,0.02378325228,0.07037195532,
TN,8,House,0.8257283035,"[-4.88181758550918, 3.51414675611271, 3.84485573979487]",Biden,Trump,Unopposed,-36.98014588,10.91663447,-8.32724454,-0.4358840263,0.009439339638,0.459784735,-0.3397654635,-0.4945417435,-0.1337454027,-0.4254318093,-0.4893844987,
TN,9,House,2.439646394,"[2.16449310759534, 3.71569203922218, 1.43875403437317]",Biden,Trump,n/a,41.00957657,-15.33048203,5.059014315,-0.1880911618,-0.2843818701,0.06206773759,-0.128642316,0.1865329003,-0.004672245277,0.4875783313,0.4330007468,
TX,1,House,0.7271784485,"[4.91982142770339, -3.98401798285762, 1.24573190074565]",Biden,Trump,Unopposed,11.25317948,14.3254724,-27.64213576,0.2142842373,0.4477011071,-0.2520748171,-0.1541927653,-0.2098153644,0.08477992998,0.3792804595,-0.06393484047,
TX,2,House,1.208074499,"[4.14002426628858, 3.43748514418456, -3.95328591481261]",Biden,Trump,n/a,-12.34856755,39.08657564,-33.76588385,-0.454735967,0.04838312042,0.3262253338,-0.1893850112,0.2094948184,-0.4709451898,-0.01151027104,0.03444706691,
TX,3,House,0.9708876739,"[-3.06349332786633, 4.15839972046301, 1.81775662922337]",Biden,Trump,n/a,-28.70704238,8.871852378,18.75986793,-0.4265718768,0.2250981853,0.3003074111,-0.1438397037,0.1939952856,-0.4797291309,0.4628559559,0.2623362962,
TX,4,House,1.016257999,"[-0.236271424714637, 4.24530523425435, -0.960259812194767]",Biden,Trump,n/a,-34.78399646,15.8321052,-7.833649958,-0.4725318408,0.07717016793,0.1295539846,-0.4066796606,0.07144690809,0.3094536099,0.2976033626,0.289275863,
TX,5,House,-1.46187867,"[-3.93611641585022, -4.69041588857386, 4.24089629423414]",Biden,Trump,n/a,-43.31443839,-25.16222385,46.14074022,-0.08292518272,0.4613815522,-0.09516394051,-0.1917801464,0.08766493832,0.3292953413,-0.1582038789,0.3099772863,
TX,6,House,1.20709954,"[-2.34573607175845, 3.105615831204, 2.86141885974015]",Biden,Trump,n/a,3.888238296,35.45139806,7.919760964,-0.2022014338,-0.3563973768,-0.1811201358,-0.03580749799,0.008558998687,-0.1234338707,-0.2278996721,0.1139237649,
TX,7,House,-1.75059874,"[-2.44446616033466, -1.39393587338044, -1.41339418609366]",Biden,Trump,n/a,-36.04896114,-2.151980914,-26.89996981,0.3731913386,-0.2537852201,0.3437424709,0.06208572144,-0.1403833647,-0.101975684,0.3736014236,-0.4846021008,
TX,8,House,-0.8778626573,"[4.51186658903175, -3.58051815694466, -3.56493640409983]",Biden,Trump,n/a,-44.25711723,-26.02631191,-42.40544148,-0.2646997686,0.4434596012,-0.0170352969,-0.2140119188,-0.07547597019,-0.2539061219,0.4396623124,0.3027913774,
TX,9,House,-2.041961283,"[-0.31250911109321, -3.18478936748938, -2.62858536970611]",Biden,Trump,Unopposed,-14.22025852,-20.13267505,-19.45069469,-0.04647199445,0.06570035856,-0.2284349079,-0.4193551374,0.1723879598,0.2381926709,0.3359256984,-0.4571460517,
TX,10,House,3.240777901,"[3.2135689830119, 2.62025127281514, 3.88851344727676]",Biden,Trump,n/a,-30.1467916,-4.779635614,14.78257291,-0.4749765508,0.3421478063,0.08090021694,-0.09208311015,-0.4415524494,-0.4812356087,-0.4946862527,-0.2847501056,
TX,11,House,0.7834447363,"[0.146332081635329, -1.3297173805768, 3.53371950798179]",Biden,Trump,Unopposed,11.50163772,45.1004443,48.77660782,0.3098052877,0.4543979289,-0.006214140336,-0.448273457,0.3705779978,0.1189914863,-0.4817953804,-0.2977509576,
TX,12,House,3.684670792,"[3.94083161651865, 3.80116489899608, 3.31201585941817]",Biden,Trump,n/a,-4.109057989,46.10115949,49.76799822,-0.2001274986,-0.4046967572,-0.2129846013,0.1755548442,-0.1823160945,-0.2854527086,0.0705824997,0.4342404843,
TX,13,House,2.635524138,"[0.995681248286557, 3.14791180955542, 3.76297935507194]",Biden,Trump,n/a,-21.44063019,30.69879845,42.5103263,-0.2887381714,0.03781774206,0.4710249336,0.3193887119,-0.3093676161,0.1414084148,0.3611407741,-0.1199812372,
TX,14,House,1.478603385,"[1.44700072096348, -1.36740298550446, 4.35621242070447]",Biden,Trump,n/a,9.65762296,-41.58140738,12.03959333,0.1795301552,-0.3456908531,-0.08181347765,0.2448432848,-0.02168358049,0.2007452543,0.3593663017,0.2580607077,
TX,15,House,1.386505171,"[-1.53898259119489, 2.80203184490828, 2.89646626060816]",Biden,Trump,n/a,43.05161937,-6.170189234,-27.06080529,0.4487197928,-0.4050090913,0.1450783216,-0.07514855492,0.4600747513,0.2078912672,0.1856726384,0.1322758505,
TX,16,House,1.248568168,"[2.80601283238472, 0.386136119615359, 0.553555552665572]",Biden,Trump,n/a,7.837718421,4.075031102,47.78172373,-0.05383802914,0.445305726,0.04081246745,-0.4262484298,0.2286106852,-0.3757055466,-0.1130906288,-0.4133110786,
TX,17,House,3.293982008,"[2.4264527827346, 4.01307109945223, 3.44242214077311]",Biden,Trump,n/a,48.12688806,-41.35923247,0.2112687833,-0.02522695764,0.1956029939,-0.2083170499,0.3381901377,-0.4603316224,0.4296441298,0.02933083194,-0.05920623128,
TX,18,House,-0.2445651242,"[2.24134592231309, -1.17294313213876, -1.80209816277522]",Biden,Trump,n/a,-29.05276005,-33.95803892,-9.288365818,0.4564550485,0.3282492558,-0.2246393662,0.2580142369,-0.4096699161,0.1044236385,0.2848935929,-0.2590846531,
TX,19,House,0.1654888481,"[-3.0228555994375, -1.31316148695459, 4.83248363070671]",Biden,Trump,Unopposed,5.337788994,41.311561,-24.49206318,0.09485007174,-0.1125388177,0.1180968127,-0.1321951436,0.4863763652,-0.3924863352,-0.2534236402,-0.3830781547,
TX,20,House,0.3004852183,"[2.26105619330046, -4.77387884135264, 3.41427830290822]",Biden,Trump,Unopposed,12.98790754,-36.84829135,-32.80121926,-0.3962921409,-0.3363029859,-0.4985024942,0.1084830641,0.2369820762,0.01108320178,0.1070261776,-0.01192902519,
TX,21,House,-1.108081224,"[3.84610451380505, -3.84474918033124, -3.32559900466447]",Biden,Trump,n/a,-31.93669607,33.91588088,-33.33000969,-0.2372467694,0.192005648,-0.3631062141,-0.3073526639,-0.2441107954,-0.4904616811,0.3513285072,0.007917117215,
TX,22,House,1.453057955,"[-0.302207227280668, -0.0344659169552344, 4.69584700800643]",Biden,Trump,n/a,-10.96218873,-3.834616737,-35.37908703,0.177977588,-0.2136790886,-0.3552891438,-0.1533727963,0.2276865425,-0.1806596224,0.03898209593,0.4768455257,
TX,23,House,1.590446026,"[-0.185578477661972, 0.683461795504819, 4.27345475920116]",Biden,Trump,n/a,-22.36584835,-38.81380186,-18.34484941,-0.08203811202,0.250556059,-0.06557120367,-0.02290088261,0.2570375657,0.3162022883,-0.3169412309,-0.3556723725,
TX,24,House,-0.2052616109,"[-2.71984418125924, 0.892960297087885, 1.21109905161516]",Biden,Trump,n/a,3.559980436,29.42621872,-32.72454137,-0.004343855777,-0.3441179988,0.2274564637,-0.465734783,0.4843675346,0.3654343372,-0.1194220221,0.04325666138,
TX,25,House,0.3611507448,"[2.33065320019128, -0.251114450053688, -0.996086515698469]",Biden,Trump,Unopposed,44.53057934,-5.694431704,48.75535597,0.06976727179,-0.3774890277,0.114983811,0.4332597289,-0.4191350266,-0.2912361435,0.2893086255,-0.2760215842,
TX,26,House,2.867537771,"[3.98311042173182, 3.46374861247643, 1.15575427868098]",Biden,Trump,n/a,-16.45303214,45.80732128,-45.91937939,0.3043569267,-0.06814958,-0.4212131056,0.319544634,-0.2945644818,-0.1352795751,0.2661883128,-0.468904595,
TX,27,House,1.197013549,"[3.50096124842993, 0.0821423148262017, 0.00793708292740636]",Biden,Trump,n/a,-10.54952395,-33.85836661,38.2366674,0.3025641841,-0.1825739642,0.3195445059,0.4013552839,-0.3031206223,0.1103484878,0.4421662849,-0.1060742096,
TX,28,House,-1.128127597,"[3.09108905359673, -3.91189371236, -2.56357813331006]",Biden,Trump,n/a,-46.98775802,-7.99876363,34.28792685,0.03984374139,0.3034762462,0.4038441975,0.4424398625,-0.2187511609,-0.4832526003,-0.1456436952,0.1670730398,
TX,29,House,-0.03599229174,"[-4.41973742283891, 2.08440475572177, 2.22735579189231]",Biden,Trump,n/a,-4.530165648,-30.67867117,6.434767522,0.1928672851,-0.1774580828,0.4994880752,-0.2347263772,0.1085474411,-0.1444312889,-0.2228819346,0.03071780189,
TX,30,House,-2.135005989,"[-4.84013708151051, 3.2813661102313, -4.84624699555849]",Biden,Trump,Unopposed,-34.63026549,-8.817012015,24.3189997,-0.2027547787,-0.3375236025,0.1593363259,-0.1783099998,0.05873456813,-0.397221295,0.1151231431,0.3905025375,
TX,31,House,2.604254476,"[3.87135455280727, 1.67759739407981, 2.2638114803537]",Biden,Trump,n/a,4.050123026,-23.54311069,7.708738084,0.01547899358,-0.07920021433,0.3563154434,0.1242555762,-0.2619334494,0.4421372612,-0.4290918597,0.07380976438,
TX,32,House,0.4408766548,"[2.91544408645305, -2.9525886589854, 1.35977453688585]",Biden,Trump,n/a,34.80600799,35.72769884,13.77826569,-0.1395855945,-0.106703585,0.4071197246,-0.2336609179,-0.398938417,-0.4361180724,-0.4572534218,-0.190142012,
TX,33,House,0.6094367061,"[-1.00004887022268, 0.702186560474827, 2.12617242801572]",Biden,Trump,n/a,48.21435611,27.72550431,-17.79959378,0.1254718877,-0.4353236002,0.153198228,0.249029552,-0.1563876327,0.2152853679,-0.1001489407,0.207542275,
TX,34,House,-0.3279464899,"[-2.35535215591131, 2.28469689965085, -0.913184213481094]",Biden,Trump,n/a,19.05202368,-25.68927175,-49.86243176,-0.2544133245,0.3919541273,-0.4776550434,-0.3028067154,-0.03724173382,0.4740904987,0.2442699509,0.04728917145,
TX,35,House,-1.556018228,"[-3.35356872604745, -0.267984418763971, -1.04650153769645]",Biden,Trump,n/a,37.55337031,19.73983253,-23.94553484,-0.3358580053,-0.3605719799,0.154910473,-0.3151981697,0.3154907685,-0.3610814621,0.1588307407,0.1623281094,
TX,36,House,-1.129281738,"[-2.59180985306559, 3.29937185434557, -4.09540721675534]",Biden,Trump,n/a,-23.47688666,-13.99307766,-21.69258261,-0.403845846,-0.1722800235,-0.4845168282,-0.2919835769,0.2138519195,-0.3629653018,0.2260350531,-0.2564295802,
TX,37,House,-0.1707623342,"[1.5286666251167, -1.51192244708879, -0.529031180753355]",Biden,Trump,n/a,-43.61289572,-31.09981658,-43.57328635,-0.2911508713,0.1048074573,-0.2198125193,0.4762665807,-0.1660661643,-0.1694073512,-0.180507347,0.2923712239,
TX,38,House,-1.413316311,"[-0.929701626140843, -3.81983631856608, 0.509589010623816]",Biden,Trump,n/a,-21.55155538,44.8930623,-12.61483524,-0.494768822,-0.495593367,0.4422631287,0.2777198485,0.2142957589,0.2329130558,0.09902466986,-0.01039557188,
UT,1,House,2.440237181,"[4.57465474636812, 0.0458892174662822, 2.70016757792731]",Biden,Trump,Daniel Cottam,-19.2442364,37.67985134,24.85717297,-0.2951807459,0.3143960896,0.2533332141,0.01105852699,-0.2381983723,-0.0270402031,0.08752743699,0.140238272,
UT,2,House,-0.4924397492,"[0.846943471415726, 0.805698871356938, -3.12996159043503]",Biden,Trump,Cassie Easley,49.49947849,48.41358574,46.69710544,-0.2643206393,0.03502384294,-0.2214493699,0.1008578065,-0.1189125039,0.2259287305,0.3313179163,-0.3108245319,
UT,3,House,-0.7938400696,"[-0.589847258891725, 2.66803675525129, -4.45970970516482]",Biden,Trump,n/a,-32.87167971,11.86368648,20.83750933,-0.1542008389,-0.3281188199,0.04673689495,0.3658465499,-0.2205572355,0.08282128146,-0.1647896832,0.0009301124354,
