"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H8VA11013","DENNENY, DOUGLAS JAMES","O","DEM",124013.61,109301.63,"VA","11",NA,NA,NA,NA
"H8VA11039","BYRNE, LESLIE L","O","DEM",698353.23,609669.95,"VA","11",NA,NA,NA,NA
"H8VA11054","ALEXANDER, LORI P","O","DEM",16067,8631,"VA","11",NA,NA,NA,NA
"H8VA11062","CONNOLLY, GERRY","O","DEM",1997497.46,1342267.91,"VA","11",NA,"W",NA,"W"
"H4VA11020","DAVIS, THOMAS M III","I","REP",1524003.48,966393.38,"VA","11",NA,NA,NA,NA
"H8VA11021","FIMIAN, KEITH S","O","REP",2020217.53,1513550.86,"VA","11",NA,"W",NA,"L"
"H8VA11047","HUNT, STEPHEN MICHAEL","O","REP",0,0,"VA","11",NA,NA,NA,NA
"H4VI00054","CHRISTENSEN, DONNA M","I","DEM",233099.06,111799.06,"VI","00",NA,"W",NA,"W"
"H6VT00160","WELCH, PETER","I","DEM",956127.6,634376.39,"VT","00",NA,"W",NA,"W"
"H6VT00178","RAINVILLE, MARTHA MS.","O","REP",8346.76,1000,"VT","00",NA,NA,NA,NA
"H6VT00194","SHEPARD, MARK IRVING","O","REP",54.47,50,"VT","00",NA,NA,NA,NA
"H2WA04090","INSLEE, JAY R MR.","I","DEM",1033933.37,449882.86,"WA","01",NA,"W",NA,"W"
"H4WA01191","HAGUE, JANE","C","REP",0,0,"WA","01",NA,NA,NA,NA
"H6WA01162","ISHMAEL, LARRY WAYNE","C","REP",51730,32230,"WA","01",NA,"W",NA,"L"
"H0WA02080","LARSEN, RICK","I","DEM",1336441.92,566568.75,"WA","02",NA,"W",NA,"W"
"H2WA02128","SMITH, NORMA CREIGHTON","C","REP",0,0,"WA","02",NA,NA,NA,NA
"H6WA02145","ROULSTONE, DOUGLAS ROBERT","C","REP",145927.81,134774.45,"WA","02",NA,NA,NA,NA
"H8WA02141","BART, ROBERT RICKY","C","REP",47106.88,45506.88,"WA","02",NA,"W",NA,"L"
"H4WA03098","CRIST, CHERYL A.","C","DEM",26168,23737,"WA","03",NA,NA,NA,NA
"H6WA03135","BAIRD, BRIAN N.","I","DEM",741626.75,286839.41,"WA","03",NA,"W",NA,"W"
"H6WA03143","MESSMORE, MICHAEL","C","REP",60,60,"WA","03",NA,NA,NA,NA
"H6WA03168","MILLER, DANIEL R","C","REP",15,0,"WA","03",NA,NA,NA,NA
"H8WA03156","DELAVAR, MICHAEL ROBERT ROBERT MR.","C","REP",78437.73,74996.52,"WA","03",NA,"W",NA,"L"
"H8WA03164","WEBB, CHRISTINE E","C","REP",25560.26,25560.26,"WA","03",NA,NA,NA,NA
"H4WA04062","WRIGHT, RICHARD KENNETH","C","DEM",10601.93,5100,"WA","04",NA,NA,NA,NA
"H8WA04071","FEARING, GEORGE BARR","C","DEM",359265,267880.24,"WA","04",NA,"W",NA,"L"
"H2WA04041","HASTINGS, DOC","I","REP",615275.02,320354.16,"WA","04",NA,"W",NA,"W"
"H6WA04125","OLIVER, CLAUDE LLOYD","C","REP",0,0,"WA","04",NA,NA,NA,NA
"H6WA05023","FOLEY, THOMAS S","C","DEM",834,0,"WA","05",NA,NA,NA,NA
"H6WA05122","GOLDMARK, PETER JAMES","C","DEM",563.55,0,"WA","05",NA,NA,NA,NA
"H8WA05102","MAYS, ROY MARK JR","C","DEM",105623.74,86613.74,"WA","05",NA,"W",NA,"L"
"H8WA05128","WILLARDSON, JENNIE LYNETTE","C","DEM",350,250,"WA","05",NA,NA,NA,NA
"H4WA05051","SHEAHAN, LARRY L","C","REP",550,550,"WA","05",NA,NA,NA,NA
"H4WA05077","RODGERS, CATHY MCMORRIS","I","REP",1442687,796979,"WA","05",NA,"W",NA,"W"
"H8WA05144","YEAROUT, RANDALL","C","CON",6019,6019,"WA","05",NA,NA,NA,NA
"H8WA05136","BECK, JOHN H","C","LIB",5694,674,"WA","05",NA,NA,NA,NA
"H6WA06021","DICKS, NORMAN D","I","DEM",1390411.6,717155.76,"WA","06",NA,"W",NA,"W"
"H8WA00012","RICHMOND, PAUL","C","DEM",6705.43,6620.43,"WA","06",NA,NA,NA,NA
"H4WA06067","CLOUD, DOUGLAS RICHARD","C","REP",17950.5,4468.42,"WA","06",NA,"W",NA,"L"
"H8WA06092","MURRELL, GARY","C","GRE",10635.03,8008.16,"WA","06",NA,NA,NA,NA
"H6WA07409","RIVERS, DONOVAN LAMONT","C","DEM",9549,477,"WA","07",NA,NA,NA,NA
"H8WA07132","MCDERMOTT, JAMES","I","DEM",614938.23,273764.92,"WA","07",NA,"W",NA,"W"
"H6WA07391","BEREN, STEVE","C","REP",34059.5,32071.81,"WA","07",NA,"W",NA,"L"
"H6WA08068","BURNER, DARCY MS.","C","DEM",4450654.02,3684073.01,"WA","08",NA,"W",NA,"L"
"H8WA08056","TOM, RODNEY","C","DEM",12920,0,"WA","08",NA,NA,NA,NA
"H8WA08080","ARNOLD, KEITH","C","DEM",36,0,"WA","08",NA,NA,NA,NA
"H4WA08063","TEBELIUS, DIANE","C","REP",0,0,"WA","08",NA,NA,NA,NA
"H4WA08071","REICHERT, DAVE","I","REP",2855902.63,1649654.29,"WA","08",NA,"W",NA,"L"
"H4WA08089","ESSER, LUKE","C","REP",1.43,0,"WA","08",NA,NA,NA,NA
"H6WA09025","SMITH, D ADAM","I","DEM",648479.04,233876.91,"WA","09",NA,"W",NA,"W"
"H6WA09041","COFCHIN, STEVEN CHARLES","C","REP",1405.61,0,"WA","09",NA,NA,NA,NA
"H8WA09047","POSTMA, JAMES LEE","C","REP",8635,1515,"WA","09",NA,"W",NA,"L"
"H4WI01064","THOMAS, JEFFREY C","C","DEM",0,0,"WI","01",NA,NA,NA,NA
"H4WI01106","LOEFFLER-BELL, CHESTER RICHARD","C","DEM",0,0,"WI","01",NA,NA,NA,NA
"H6WI01143","HERR, STEVEN","C","DEM",0,0,"WI","01",NA,NA,NA,NA
"H8WI01073","KRUPP, MARGARET","C","DEM",161568.78,89370.38,"WI","01",NA,"W",NA,"L"
"H8WI01081","GARIN, PAULETTE","C","DEM",18327.86,11647.29,"WI","01",NA,NA,NA,NA
"H8WI01099","MOGK, JOHN JOSEPH","C","DEM",4420,4245,"WI","01",NA,NA,NA,NA
"H8WI01024","RYAN, PAUL D.","I","REP",1988141.34,1013089.28,"WI","01",NA,"W",NA,"W"
"H8WI00018","BALDWIN, TAMMY","I","DEM",1471571.39,1017391.16,"WI","02",NA,"W",NA,"W"
"H4WI02054","MAGNUM, DAVID ROBERT","C","REP",27780.4,390,"WI","02",NA,NA,NA,NA
"H8WI02113","REDICK, DAVID","C","REP",120,0,"WI","02",NA,NA,NA,NA
"H8WI02121","THERON, DANIEL PETER","C","REP",27443,19610,"WI","02",NA,"W",NA,"L"
"H6WI03099","KIND, RON","I","DEM",1301642.04,391012.47,"WI","03",NA,"W",NA,"W"
"H6WI03149","NELSON, PAUL R","C","REP",0,0,"WI","03",NA,NA,NA,NA
"H8WI03079","STARK, PAUL","C","REP",59943.5,41557.5,"WI","03",NA,"W",NA,"L"
"H4WI04167","CARPENTER, TIMOTHY W","C","DEM",0,0,"WI","04",NA,NA,NA,NA
"H4WI04175","KRUG, SHIRLEY","C","DEM",0,0,"WI","04",NA,NA,NA,NA
"H4WI04183","MOORE, GWENDOLYNNE","I","DEM",546190.88,145061.8,"WI","04",NA,"W",NA,"W"
"H8WI05108","BURKEE, JAMES CHRISTIAN","C","REP",80478.11,59513.11,"WI","05",NA,NA,NA,NA
"H8WI09050","SENSENBRENNER, F JAMES JR","I","REP",479870.16,247054.13,"WI","05",NA,"W",NA,"W"
"H8WI06056","KITTELSON, ROGER A","C","DEM",18202,12577,"WI","06",NA,"W",NA,"L"
"H0WI06061","PETRI, TOM","I","REP",769230.07,168774,"WI","06",NA,"W",NA,"W"
"H8WI06064","KRATZ, KEN","C","REP",2113,2113,"WI","06",NA,NA,NA,NA
"H6WI07033","OBEY, DAVID R","I","DEM",1749168.38,667156.07,"WI","07",NA,"W",NA,"W"
"H6WI07124","REID, NICHOLAS RAYMOND","C","REP",0,0,"WI","07",NA,NA,NA,NA
"H8WI07062","MIELKE, DANIEL ERNEST","C","REP",93683.77,48362.73,"WI","07",NA,"W",NA,"L"
"H4WI08051","NUSBAUM, NANCY JEAN","O","DEM",2458.35,0,"WI","08",NA,NA,NA,NA
"H6WI08106","WALL, JAMES RICHARD JR","O","DEM",5276.7,0,"WI","08",NA,NA,NA,NA
"H6WI08122","KAGEN, STEVEN L","I","DEM",2170743.9,868439.23,"WI","08",NA,"W",NA,"W"
"H6WI08098","MCCORMICK, TERRI","C","REP",0,0,"WI","08",NA,NA,NA,NA
"H6WI08114","GARD, JOHN G","O","REP",1605496.1,1056976.96,"WI","08",NA,"W",NA,"L"
"H2WV01029","MOLLOHAN, ALAN B.","I","DEM",794864.86,404413,"WV","01",NA,"W",NA,"W"
"H6WV01053","WAKIM, CHRIS","C","REP",25608.44,0,"WV","01",NA,NA,NA,NA
"H0WV02104","HUNT, MARK ALLEN","C","DEM",0,0,"WV","02",NA,NA,NA,NA
"H2WV02118","WORKMAN, MARGARET L","C","DEM",0,0,"WV","02",NA,NA,NA,NA
"H4WV02031","TURMAN IV, CHRISTOPHER MADISON","C","DEM",0,0,"WV","02",NA,NA,NA,NA
"H6WV02077","CALLAGHAN, MIKE O","C","DEM",5820.48,0,"WV","02",NA,NA,NA,NA
"H8WV02073","UNGER, JOHN R II","C","DEM",324075.48,203944.97,"WV","02",NA,NA,NA,NA
"H8WV02081","BARTH, ANNE MRS.","C","DEM",1207715.98,818622.23,"WV","02",NA,"W",NA,"L"
"H8WV02099","COOPER, THORNTON","C","DEM",16195,2580,"WV","02",NA,NA,NA,NA
"H8WV06017","ROBB, RICHARD ALLEN","C","DEM",30990.09,18476.11,"WV","02",NA,NA,NA,NA
"H0WV02138","CAPITO, SHELLEY MOORE","I","REP",2217693.52,1257081.15,"WV","02",NA,"W",NA,"W"
"H6WV04057","RAHALL, NICK JOE J II","I","DEM",794936.72,296554.17,"WV","03",NA,"W",NA,"W"
"H6WV03083","WOLFE, KIM","C","REP",0,0,"WV","03",NA,NA,NA,NA
"H6WY01025","TRAUNER, GARY S","O","DEM",1672707.03,1242462.13,"WY","00",NA,"W",NA,"L"
"H4WY00055","CUBIN, BARBARA L","I","REP",68702.25,6753.01,"WY","00",NA,NA,NA,NA
"H6WY00118","WINNEY, J WILLIAM JR","O","REP",129055.19,18047.3,"WY","00",NA,NA,NA,NA
"H8WY00148","LUMMIS, CYNTHIA M","O","REP",1557312.56,805256.88,"WY","00",NA,"W",NA,"W"
"H8WY00155","GORDON, MARK","O","REP",1389729,205317,"WY","00",NA,NA,NA,NA
"H8WY01047","ZWONITZER, DANIEL K","O","REP",11055,9755,"WY","00",NA,NA,NA,NA
"P00000729","MUZYK, GEORGE ALEXANDER","C","DEM",1225,0,"00","00",NA,NA,NA,NA
"P00003343","CROW, RANDOLPH W","O","DEM",3665,270,"00","00",NA,NA,NA,NA
"P00003392","CLINTON, HILLARY RODHAM","O","DEM",252235516.85,217735314.36,"00","00",NA,NA,NA,NA
"P00003772","REED, LARRY KEITH (VICE PRES)","O","DEM",17245,70,"00","00",NA,NA,NA,NA
"P00004754","LIEBERMAN, JOSEPH I","C","DEM",3341.15,0,"00","00",NA,NA,NA,NA
"P20000642","CLINTON, WILLIAM JEFFERSON","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002214","DEAN, HOWARD","C","DEM",76117.38,0,"00","00",NA,NA,NA,NA
"P40002347","EDWARDS, JOHN","O","DEM",62713069.96,39442238.58,"00","00",NA,NA,NA,NA
"P40002404","SHARPTON, REV ALFRED C","C","DEM",19470.83,0,"00","00",NA,NA,NA,NA
"P40002545","KUCINICH, DENNIS J","O","DEM",5524884.85,4408002.33,"00","00",NA,NA,NA,NA
"P40002552","BRAUN, CAROL MOSELEY","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002792","CLARK, WESLEY K","C","DEM",112123.44,58253,"00","00",NA,NA,NA,NA
"P60000452","LAROUCHE, LYNDON H JR","C","DEM",11551.51,3465,"00","00",NA,NA,NA,NA
"P80000235","KERRY, JOHN F","C","DEM",2369636.14,0,"00","00",NA,NA,NA,NA
"P80000268","CARTER, WILLIE FELIX","O","DEM",9054,1265,"00","00",NA,NA,NA,NA
"P80000581","GEPHARDT, RICHARD A","C","DEM",15961.02,0,"00","00",NA,NA,NA,NA
"P80000722","BIDEN, JOSEPH R JR","O","DEM",14272653.95,8326614.03,"00","00",NA,NA,NA,NA
"P80003098","FORRESTER, MICHAEL KEITH","O","DEM",649,0,"00","00",NA,NA,NA,NA
"P80003213","KRUEGER, KARL EVERETT","O","DEM",1029,0,"00","00",NA,NA,NA,NA
"P80003262","VILSACK, THOMAS J","O","DEM",1048659.22,768842.01,"00","00",NA,NA,NA,NA
"P80003296","BAYH, EVAN","O","DEM",0,0,"00","00",NA,NA,NA,NA
"P80003338","OBAMA, BARACK","O","DEM",778642962.27,664872382.27,"00","00",NA,NA,NA,NA
"P80003387","DODD, CHRISTOPHER J","O","DEM",18669473.72,10089501.17,"00","00",NA,NA,NA,NA
"P80003411","RICHARDSON, BILL","O","DEM",24852093.42,23061268.68,"00","00",NA,NA,NA,NA
"P80003585","EPSTEIN, PHILIP","O","DEM",0,0,"00","00",NA,NA,NA,NA
"P80003734","LEE, MONROE","O","DEM",625,0,"00","00",NA,NA,NA,NA
"P80003767","MULLINS, GROVER CLEVELAND JR","O","DEM",4673,0,"00","00",NA,NA,NA,NA
"P80004039","LAMAGNA, DAL","O","DEM",382310.98,12747,"00","00",NA,NA,NA,NA
"P80004138","GODWIN, WRENDO JOHNSON P","O","DEM",0,0,"00","00",NA,NA,NA,NA
"P80004294","ARANJO, ROLAND","O","DEM",6228.36,6228.36,"00","00",NA,NA,NA,NA
"P80004765","HEWES, HENRY","O","DEM",10280,10280,"00","00",NA,NA,NA,NA
"P80004831","HUNTER, D R","O","DEM",2621,0,"00","00",NA,NA,NA,NA
"P80005614","ARNOLD, KEITH L","O","DEM",6744,0,"00","00",NA,NA,NA,NA
"P00003186","THOMPSON, FRED DALTON","O","REP",24519317.52,23692128.12,"00","00",NA,NA,NA,NA
"P00003251","GIULIANI, RUDOLPH W.","O","REP",64767316.33,60591609.86,"00","00",NA,NA,NA,NA
"P00003335","BUSH, GEORGE W","I","REP",27100.95,0,"00","00",NA,NA,NA,NA
"P00003491","BAUER, GARY L","C","REP",5541.76,1230,"00","00",NA,NA,NA,NA
"P00003806","HATCH, ORRIN GRANT","C","REP",7300,1300,"00","00",NA,NA,NA,NA
"P00003814","MALONE, YEHANNA JOAN M M","O","REP",0,0,"00","00",NA,NA,NA,NA
"P20000089","FELLURE, LOWELL JACKSON","O","REP",3193,0,"00","00",NA,NA,NA,NA
"P20000550","HOWARD, MILDRED (MILLIE)","O","REP",898,126,"00","00",NA,NA,NA,NA
"P40002669","BROUGHMAN, DEWEY R","O","REP",2760,0,"00","00",NA,NA,NA,NA
"P60003308","DORNAN, ROBERT K","C","REP",6000,0,"00","00",NA,NA,NA,NA
"P60003795","THOMPSON, TOMMY G","O","REP",1227229.31,977157.31,"00","00",NA,NA,NA,NA
"P60004033","DUCEY, SUSAN GAIL","O","REP",2844.7,180,"00","00",NA,NA,NA,NA
"P60004777","LAROSE, JOSUE","C","REP",0,0,"00","00",NA,NA,NA,NA
"P80000748","PAUL, RON","O","REP",35121860.16,34639435.12,"00","00",NA,NA,NA,NA
"P80002801","MCCAIN, JOHN S.","O","REP",399826087.12,205940482.64,"00","00",NA,NA,NA,NA
"P80002827","BARNETT, DANIEL JAMES","O","REP",0,0,"00","00",NA,NA,NA,NA
"P80002983","COX, JOHN H","O","REP",620039.4,12740.1,"00","00",NA,NA,NA,NA
"P80003007","SMITH, MICHAEL CHARLES","O","REP",397.81,170,"00","00",NA,NA,NA,NA
"P80003015","SMITH, RICHARD MICHAEL","O","REP",5382,400,"00","00",NA,NA,NA,NA
"P80003189","FORTHAN, BOB LEONARD","O","REP",0,0,"00","00",NA,NA,NA,NA
"P80003288","BROWNBACK, SAMUEL DALE","O","REP",4451262.67,3603985.17,"00","00",NA,NA,NA,NA
"P80003353","ROMNEY, MITT","O","REP",113659805.08,64731238.08,"00","00",NA,NA,NA,NA
"P80003379","GILMORE, JAMES S III","O","REP",392219.22,337074.74,"00","00",NA,NA,NA,NA
"P80003395","HUNTER, DUNCAN","O","REP",3044953.75,2369888.47,"00","00",NA,NA,NA,NA
"P80003429","TANCREDO, THOMAS GERALD","O","REP",8457248.76,4032258.81,"00","00",NA,NA,NA,NA
"P80003445","LINK, ALDEN","O","REP",10389,259,"00","00",NA,NA,NA,NA
"P80003478","HUCKABEE, MIKE","O","REP",16495625.52,16066083.71,"00","00",NA,NA,NA,NA
"P80003635","MITCHELL, JAMES CREIGHTON JR","O","REP",0,0,"00","00",NA,NA,NA,NA
"P80003817","WUENSCHE, VERNON EDGAR","O","REP",38845,275,"00","00",NA,NA,NA,NA
"P80003916","POWELL, MICHEL ANISSA I","O","REP",7404,7404,"00","00",NA,NA,NA,NA
"P80004013","GILBERT, DANIEL AYERS","O","REP",183062.83,650,"00","00",NA,NA,NA,NA
"P80004021","SHEPARD, JACK","O","REP",31925,925,"00","00",NA,NA,NA,NA
"P80004062","MACMILLAN, STEPHEN D","O","REP",0,0,"00","00",NA,NA,NA,NA
"P80004070","MUHAMMED, JESUS BILAL ISLAM ALLAH","O","REP",0,0,"00","00",NA,NA,NA,NA
"P80004088","FURNISS, DAVID ERNST","O","REP",108,0,"00","00",NA,NA,NA,NA
"P80004161","KLEIN, MARK IRWIN","O","REP",55598,37214,"00","00",NA,NA,NA,NA
"P80004179","JOHNSON, JERRY ROLAND","O","REP",20,20,"00","00",NA,NA,NA,NA
"P80004203","MCKINNEY, RAYMOND LOUIS","O","REP",1310,1310,"00","00",NA,NA,NA,NA
"P80004237","VAUGHN, CORROGAN R","O","REP",2288,0,"00","00",NA,NA,NA,NA
"P80004302","SPRANKLE, KEITH ROBERT","O","REP",4468,4468,"00","00",NA,NA,NA,NA
"P80004310","SANDERS, COLONEL LAUNEIL","O","REP",0,0,"00","00",NA,NA,NA,NA
"P80004336","RAGHAVAN, RAJESH SRINIVASA","O","REP",1097.17,0,"00","00",NA,NA,NA,NA
"P80004435","WILES, VIRGIL L R","O","REP",5000,0,"00","00",NA,NA,NA,NA
"P80004617","HOWARD, ALBERT","O","REP",0,0,"00","00",NA,NA,NA,NA
"P80004807","FENDIG, H NEAL JR (CAP)","O","REP",84031.54,10265,"00","00",NA,NA,NA,NA
"P80004815","BANKS, JEDIDIAH ELIJAH WENDELL KENNEDY","O","REP",100,0,"00","00",NA,NA,NA,NA
"P80004914","WILSON, D WAYNE","O","REP",13298.09,1022.03,"00","00",NA,NA,NA,NA
"P80005002","BROWN, ROBERT PAUL JR","O","REP",0,0,"00","00",NA,NA,NA,NA
"P80005085","CURRY, JERRY RALPH","O","REP",58818.93,51806.1,"00","00",NA,NA,NA,NA
"P80005226","GIANNIBICEGO, HOA TRAN","O","REP",0,0,"00","00",NA,NA,NA,NA
"P80004344","BORMAN, MATTHEW JAY","O","AMP",0,0,"00","00",NA,NA,NA,NA
"P80005499","BALDWIN, CHARLES OBADIAH","O","CST",262015.39,258498.55,"00","00",NA,NA,NA,NA
"P60003530","JUDD, KEITH RUSSELL","O","GRE",532837,0,"00","00",NA,NA,NA,NA
"P80004872","SWIFT, KAT","O","GRE",8840,8526,"00","00",NA,NA,NA,NA
"P80004930","MCKINNEY, CYNTHIA","O","GRE",240363.51,220420.74,"00","00",NA,NA,NA,NA
"P00000679","CARROLL, JERRY LEON","O","IND",180,0,"00","00",NA,NA,NA,NA
"P20000527","NADER, RALPH","O","IND",4613918.49,3231959.29,"00","00",NA,NA,NA,NA
"P40003170","ASHBY, BLAKE","O","IND",12189,148,"00","00",NA,NA,NA,NA
"P60003076","KEYES, ALAN L","C","IND",118891.07,61391.07,"00","00",NA,NA,NA,NA
"P80000672","HOFF, SAMUEL B DR","O","IND",0,0,"00","00",NA,NA,NA,NA
"P80002876","JONES, ARNOLD MATTHEW","O","IND",0,0,"00","00",NA,NA,NA,NA
"P80002884","SHARKEY, JONATHON THE IMPALER","O","IND",4810,65,"00","00",NA,NA,NA,NA
"P80002975","IMPERATO, DANIEL J","O","IND",88995.78,250,"00","00",NA,NA,NA,NA
"P80003114","BLYTH, JOHN DOUGLAS","O","IND",48219,0,"00","00",NA,NA,NA,NA
"P80003361","MCCALL, JAMES HATTON","O","IND",18525,3365,"00","00",NA,NA,NA,NA
"P80003510","GARZA, IDA CECILIA","O","IND",0,0,"00","00",NA,NA,NA,NA
"P80003528","ALLEN, DONALD KENNETH","O","IND",48459,11609,"00","00",NA,NA,NA,NA
"P80003643","CRUISE, CLAIRE","O","IND",159,0,"00","00",NA,NA,NA,NA
"P80003825","BLACK, GREG","O","IND",0,0,"00","00",NA,NA,NA,NA
"P80003890","CHERRICKS, LIZA DAWN","O","IND",0,0,"00","00",NA,NA,NA,NA
"P80004054","FERGUSON, BENNIE LEE BEN","O","IND",0,0,"00","00",NA,NA,NA,NA
"P80004351","GREENSPON, JON ADAM","O","IND",400,0,"00","00",NA,NA,NA,NA
"P80004427","GRASSO, PETER SAMUEL JR","O","IND",13466,2445,"00","00",NA,NA,NA,NA
"P80004450","RUFF, GARY","O","IND",1448,0,"00","00",NA,NA,NA,NA
"P80004500","KOENIG, WILLIAM RONALD","O","IND",30843,22761,"00","00",NA,NA,NA,NA
"P80004567","LYNCH, FRANK","O","IND",5150,5150,"00","00",NA,NA,NA,NA
"P80004625","ADAMS, STEPHEN PAUL","O","IND",115,0,"00","00",NA,NA,NA,NA
"P80004666","FLEHARTY, RICHARD EARL","O","IND",5316,310,"00","00",NA,NA,NA,NA
"P80004674","BERG, WILLIAM F","O","IND",0,0,"00","00",NA,NA,NA,NA
"P80004906","MIANNAY, ANDY CLOWN","O","IND",20,20,"00","00",NA,NA,NA,NA
"P80004963","BACON, DANIEL AVERY","O","IND",5683,250,"00","00",NA,NA,NA,NA
"P80005119","ALLEN, JONATHAN EDWARD","O","IND",95034.3,21405.53,"00","00",NA,NA,NA,NA
"P80005127","MILLS, WILLIAM LOUIS JR","O","IND",175,0,"00","00",NA,NA,NA,NA
"P80005200","CLARK, RICHARD HOWARD","O","IND",200,0,"00","00",NA,NA,NA,NA
"P80005309","HINCHY, CLARENCE ALLEN","O","IND",0,0,"00","00",NA,NA,NA,NA
"P80005374","BEHM, KARL","O","IND",0,0,"00","00",NA,NA,NA,NA
"P80005408","GONZALEZ, MATT","O","IND",100,100,"00","00",NA,NA,NA,NA
"P80005671","STATH, JEFFREY DENNIS","O","IND",0,0,"00","00",NA,NA,NA,NA
"P80005762","MCNEIL, ROBERT A (BOB)","O","IND",6534,1283,"00","00",NA,NA,NA,NA
"P00004671","KUBBY, STEVEN WYNN","O","LIB",11130,7017,"00","00",NA,NA,NA,NA
"P60004751","GRAVEL, MIKE","O","LIB",583579.98,477825.07,"00","00",NA,NA,NA,NA
"P80003080","PHILLIES, GEORGE DAVID JOSEPH","O","LIB",211176.41,16176.41,"00","00",NA,NA,NA,NA
"P80003304","JINGOZIAN, MICHAEL PAUL","O","LIB",255446.39,13190.79,"00","00",NA,NA,NA,NA
"P80003403","SMITH, CHRISTINE","O","LIB",17583,9989,"00","00",NA,NA,NA,NA
"P80004047","JACKSON, ROBERT G","O","LIB",0,0,"00","00",NA,NA,NA,NA
"P80004997","ROOT, WAYNE A","O","LIB",79092.32,49670.09,"00","00",NA,NA,NA,NA
"P80005051","WILLIAMS, DANIEL E","O","LIB",0,0,"00","00",NA,NA,NA,NA
"P80005416","RUWART, MARY J","O","LIB",32524,17375,"00","00",NA,NA,NA,NA
"P80005580","BARR, BOB","O","LIB",1405902.83,1373752.41,"00","00",NA,NA,NA,NA
"P00003962","SCHRINER, JOSEPH CHARLES","O","NNE",17270,14591,"00","00",NA,NA,NA,NA
"P80003155","KOCH, DAVID ALAN","O","NNE",0,0,"00","00",NA,NA,NA,NA
"P80003460","MCENULTY, FRANK EDWARD","O","NNE",7600,5193,"00","00",NA,NA,NA,NA
"P80004484","ZILAITIS, FRANK","O","NNE",7050,2700,"00","00",NA,NA,NA,NA
"P80004773","KINGERY, DANIEL MELZINE","O","NNE",8787.52,273,"00","00",NA,NA,NA,NA
"P20001434","PHILLIPS, HOWARD","C","OTH",1045,1045,"00","00",NA,NA,NA,NA
"P40002644","WASHINGTON, LANAKILA","O","OTH",3821,0,"00","00",NA,NA,NA,NA
"P40003097","COBB, DAVID KEITH","C","OTH",0,0,"00","00",NA,NA,NA,NA
"P80003320","BOWLES, JOHN TAYLOR","O","OTH",3305,2600,"00","00",NA,NA,NA,NA
"P80003502","LEONAITIS, JOSEPH FELIX","O","OTH",0,0,"00","00",NA,NA,NA,NA
"P80004153","WILLIAMS, JOMO K MANUAL","O","OTH",24500,8000,"00","00",NA,NA,NA,NA
"P80004799","CARTER, JAMES (JIMMY) HARLIN","O","OTH",0,0,"00","00",NA,NA,NA,NA
"P80005143","SMITH, CHRISTOPHER POPHAM","O","OTH",595,545,"00","00",NA,NA,NA,NA
"P80000805","BUCHANAN, PATRICK J","C","REF",1.33,0,"00","00",NA,NA,NA,NA
"P80005275","MOORE, BRIAN PATRICK","O","SOC",9516,9516,"00","00",NA,NA,NA,NA
"P40003279","MESPLAY, KENT PHILIP","C","UNK",9242,4583,"00","00",NA,NA,NA,NA
"P40003329","ROSENBERGER, PAUL RUSSELL","O","UNK",8500,0,"00","00",NA,NA,NA,NA
"P80004443","PARKER, GLENDA GAIL","O","UNK",8706,2252,"00","00",NA,NA,NA,NA
"P80005093","NIX, ROBERT SHERMAN III","O","UNK",0,0,"00","00",NA,NA,NA,NA
"P80005572","LA RIVA, GLORIA ESTELA","O","UNK",24441,24410,"00","00",NA,NA,NA,NA
"P80005788","BEIL, JAMES FRANCIS","O","UNK",1325,0,"00","00",NA,NA,NA,NA
"S0AK00097","VONDERSAAR, FRANK J","C","DEM",1150,50,"AK","00",NA,NA,NA,NA
"S4AK00107","KNOWLES, TONY","C","DEM",0,0,"AK","00",NA,NA,NA,NA
"S8AK00074","CALDERO, ROCKY CHRISTOPHER","C","DEM",32004,31622,"AK","00",NA,NA,NA,NA
"S8AK00082","METCALFE, RAY","C","DEM",30309,30267,"AK","00",NA,NA,NA,NA
"S8AK00090","BEGICH, MARK","C","DEM",4576970,3574185,"AK","00",NA,"W",NA,"W"
"S0AK00063","MURKOWSKI, FRANK SENATOR","C","REP",3569,0,"AK","00",NA,NA,NA,NA
"S2AK00010","STEVENS, THEODORE F (TED)","I","REP",3858991,2567978,"AK","00",NA,"W",NA,"L"
"S4AK00099","MURKOWSKI, LISA","I","REP",498836,215645,"AK","00",NA,NA,NA,NA
"S6AK00078","CUDDY, DAVID W","C","REP",862661,31261,"AK","00",NA,NA,NA,NA
"S8AK00108","SIKMA, RODERIC H ""RICK""","C","REP",11996,9563,"AK","00",NA,NA,NA,NA
"S8AK00124","VICKERS, RAYMOND B VIC","C","REP",1055221,10215,"AK","00",NA,NA,NA,NA
"S0AK00105","BIRD, ROBERT MARIO","C","IND",33788,32188,"AK","00",NA,"W",NA,"L"
"S0AL00149","SWANSON, JOHNNY III","C","DEM",57654,2480,"AL","00",NA,NA,NA,NA
"S6AL00138","BEDFORD, ROGER HUGH","C","DEM",12628,10000,"AL","00",NA,NA,NA,NA
"S8AL00282","FIGURES, VIVIAN DAVIS","C","DEM",332750,292898,"AL","00",NA,"W",NA,"L"
