year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,party_simplified
2018,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,88,1386840,False,20210114,OTHER
2018,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,THOMAS R CARPER,DEMOCRAT,False,total,217385,362592,False,20210114,DEMOCRAT
2018,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,ROBERT B ARLETT,REPUBLICAN,False,total,137127,362592,False,20210114,REPUBLICAN
2018,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,DEMITRI G THEODOROPOULOS,GREEN,False,total,4170,362592,False,20210114,OTHER
2018,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,NADINE M FROST,LIBERTARIAN,False,total,3910,362592,False,20210114,LIBERTARIAN
2018,FLORIDA,FL,12,59,43,US SENATE,statewide,gen,False,RICK SCOTT,REPUBLICAN,False,total,4099505,8190005,False,20210114,REPUBLICAN
2018,FLORIDA,FL,12,59,43,US SENATE,statewide,gen,False,BILL NELSON,DEMOCRAT,False,total,4089472,8190005,False,20210114,DEMOCRAT
2018,FLORIDA,FL,12,59,43,US SENATE,statewide,gen,False,,,True,total,1028,8190005,False,20210114,OTHER
2018,HAWAII,HI,15,95,82,US SENATE,statewide,gen,False,MAZIE K. HIRONO,DEMOCRAT,False,total,276316,388351,False,20210114,DEMOCRAT
2018,HAWAII,HI,15,95,82,US SENATE,statewide,gen,False,RON CURTIS,REPUBLICAN,False,total,112035,388351,False,20210114,REPUBLICAN
2018,INDIANA,IN,18,32,22,US SENATE,statewide,gen,False,MIKE BRAUN,REPUBLICAN,False,total,1158000,2282565,False,20210114,REPUBLICAN
2018,INDIANA,IN,18,32,22,US SENATE,statewide,gen,False,JOE DONNELLY,DEMOCRAT,False,total,1023553,2282565,False,20210114,DEMOCRAT
2018,INDIANA,IN,18,32,22,US SENATE,statewide,gen,False,LUCY M. BRENTON,LIBERTARIAN,False,total,100942,2282565,False,20210114,LIBERTARIAN
2018,INDIANA,IN,18,32,22,US SENATE,statewide,gen,False,,,True,total,70,2282565,False,20210114,OTHER
2018,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,ERIC L. BRAKEY,REPUBLICAN,False,total,223502,634409,False,20210114,REPUBLICAN
2018,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,"ANGUS S. KING, JR.",INDEPENDENT,False,total,344575,634409,False,20210114,OTHER
2018,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,ZAK RINGELSTEIN,DEMOCRAT,False,total,66268,634409,False,20210114,DEMOCRAT
2018,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,OTHERS,,False,total,64,634409,False,20210114,OTHER
2018,MARYLAND,MD,24,52,52,US SENATE,statewide,gen,False,TONY CAMPBELL,REPUBLICAN,False,total,697017,2299889,False,20210114,REPUBLICAN
2018,MARYLAND,MD,24,52,52,US SENATE,statewide,gen,False,BEN CARDIN,DEMOCRAT,False,total,1491614,2299889,False,20210114,DEMOCRAT
2018,MARYLAND,MD,24,52,52,US SENATE,statewide,gen,False,ARVIN VOHRA,LIBERTARIAN,False,total,22943,2299889,False,20210114,LIBERTARIAN
2018,MARYLAND,MD,24,52,52,US SENATE,statewide,gen,False,NEAL SIMON,UNAFFILIATED,False,total,85964,2299889,False,20210114,OTHER
2018,MARYLAND,MD,24,52,52,US SENATE,statewide,gen,False,,,True,total,2351,2299889,False,20210114,OTHER
2018,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,ELIZABETH A. WARREN,DEMOCRAT,False,total,1633371,2707090,False,20210114,DEMOCRAT
2018,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,GEOFF DIEHL,REPUBLICAN,False,total,979210,2707090,False,20210114,REPUBLICAN
2018,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,SHIVA AYYADURAI,UNENROLLED,False,total,91710,2707090,False,20210114,OTHER
2018,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,OTHERS,,False,total,2799,2707090,False,20210114,OTHER
2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,JOHN JAMES,REPUBLICAN,False,total,1938818,4237271,False,20210114,REPUBLICAN
2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,DEBBIE STABENOW,DEMOCRAT,False,total,2214478,4237271,False,20210114,DEMOCRAT
2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,GEORGE E. HUFFMAN III,US TAXPAYERS,False,total,27251,4237271,False,20210114,OTHER
2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,MARCIA SQUIER,GREEN,False,total,40204,4237271,False,20210114,OTHER
2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,JOHN HOWARD WILHELM,NATURAL LAW,False,total,16502,4237271,False,20210114,OTHER
2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,,,True,total,18,4237271,False,20210114,OTHER
2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JIM NEWBERGER,REPUBLICAN,False,total,940437,2596879,False,20210114,REPUBLICAN
2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,AMY KLOBUCHAR,DEMOCRATIC-FARMER-LABOR,False,total,1566174,2596879,False,20210114,DEMOCRAT
2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DENNIS SCHULLER,LEGAL MARIJUANA NOW,False,total,66236,2596879,False,20210114,OTHER
2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,PAULA M OVERBY,MINNESOTA GREEN,False,total,23101,2596879,False,20210114,OTHER
2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,931,2596879,False,20210114,OTHER
2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,KARIN HOUSLEY,REPUBLICAN,False,total,1095777,2587356,False,20210114,REPUBLICAN
2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,TINA SMITH,DEMOCRATIC-FARMER-LABOR,False,total,1370540,2587356,False,20210114,DEMOCRAT
2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,SARAH WELLINGTON,LEGAL MARIJUANA NOW,False,total,95614,2587356,False,20210114,OTHER
2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,JERRY TROOIEN,UNAFFILIATED,False,total,24324,2587356,False,20210114,OTHER
2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,,,True,total,1101,2587356,False,20210114,OTHER
2018,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,DAVID BARIA,DEMOCRAT,False,total,369567,936215,False,20210114,DEMOCRAT
2018,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,ROGER F. WICKER,REPUBLICAN,False,total,547619,936215,False,20210114,REPUBLICAN
2018,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,DANNY BEDWELL,LIBERTARIAN,False,total,12981,936215,False,20210114,LIBERTARIAN
2018,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,SHAWN O'HARA,REFORM,False,total,6048,936215,False,20210114,OTHER
2018,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,True,CINDY HYDE-SMITH,REPUBLICAN,False,total,486769,907588,False,20210114,REPUBLICAN
2018,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,True,MIKE ESPY,DEMOCRAT,False,total,420819,907588,False,20210114,DEMOCRAT
2018,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,JOSH HAWLEY,REPUBLICAN,False,total,1254927,2442289,False,20210114,REPUBLICAN
2018,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,CLAIRE MCCASKILL,DEMOCRAT,False,total,1112935,2442289,False,20210114,DEMOCRAT
2018,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,JAPHETH CAMPBELL,LIBERTARIAN,False,total,27316,2442289,False,20210114,LIBERTARIAN
2018,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,JO CRAIN,GREEN,False,total,12706,2442289,False,20210114,OTHER
2018,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,CRAIG O'DEAR,INDEPENDENT,False,total,34398,2442289,False,20210114,OTHER
2018,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,,,True,total,7,2442289,False,20210114,OTHER
2018,MONTANA,MT,30,81,64,US SENATE,statewide,gen,False,JON TESTER,DEMOCRAT,False,total,253876,504384,False,20210114,DEMOCRAT
2018,MONTANA,MT,30,81,64,US SENATE,statewide,gen,False,RICK BRECKENRIDGE,LIBERTARIAN,False,total,14545,504384,False,20210114,LIBERTARIAN
2018,MONTANA,MT,30,81,64,US SENATE,statewide,gen,False,MATT ROSENDALE,REPUBLICAN,False,total,235963,504384,False,20210114,REPUBLICAN
2018,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,DEB FISCHER,REPUBLICAN,False,total,403151,698883,False,20210114,REPUBLICAN
2018,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,JANE RAYBOULD,DEMOCRAT,False,total,269917,698883,False,20210114,DEMOCRAT
2018,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,JIM SCHULTZ,LIBERTARIAN,False,total,25349,698883,False,20210114,LIBERTARIAN
2018,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,,,True,total,466,698883,False,20210114,OTHER
2018,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,JACKY ROSEN,DEMOCRAT,False,total,490071,972132,False,20210114,DEMOCRAT
2018,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,DEAN HELLER,REPUBLICAN,False,total,441202,972132,False,20210114,REPUBLICAN
2018,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,NONE OF THESE CANDIDATES,,False,total,15303,972132,False,20210114,OTHER
2018,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,BARRY MICHAELS,INDEPENDENT,False,total,9269,972132,False,20210114,OTHER
2018,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,TIM HAGAN,LIBERTARIAN,False,total,9196,972132,False,20210114,LIBERTARIAN
2018,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,KAMAU A. BAKARI,INDEPENDENT AMERICAN,False,total,7091,972132,False,20210114,OTHER
2018,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,ROBERT MENENDEZ,DEMOCRAT,False,total,1711654,3169310,False,20210114,DEMOCRAT
2018,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,BOB HUGIN,REPUBLICAN,False,total,1357355,3169310,False,20210114,REPUBLICAN
2018,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,MADELYN R. HOFFMAN,GREEN,False,total,25150,3169310,False,20210114,OTHER
2018,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,MURRAY SABRIN,LIBERTARIAN,False,total,21212,3169310,False,20210114,LIBERTARIAN
2018,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,NATALIE LYNN RIVERA,FOR THE PEOPLE,False,total,19897,3169310,False,20210114,OTHER
2018,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,TRICIA FLANAGAN,NEW DAY NJ,False,total,16101,3169310,False,20210114,OTHER
2018,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,KEVIN KIMPLE,MAKE IT SIMPLE,False,total,9087,3169310,False,20210114,OTHER
2018,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,HANK SCHROEDER,ECONOMIC GROWTH,False,total,8854,3169310,False,20210114,OTHER
2018,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,MARTIN T HEINRICH,DEMOCRAT,False,total,376998,697012,False,20210114,DEMOCRAT
2018,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,GARY E JOHNSON,LIBERTARIAN,False,total,107201,697012,False,20210114,LIBERTARIAN
2018,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,MICK RICH,REPUBLICAN,False,total,212813,697012,False,20210114,REPUBLICAN
2018,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,KIRSTEN E. GILLIBRAND,DEMOCRAT,False,total,3755489,6055151,False,20210114,DEMOCRAT
2018,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,CHELE CHIAVACCI FARLEY,REPUBLICAN,False,total,1730439,6055151,False,20210114,REPUBLICAN
2018,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,CHELE CHIAVACCI FARLEY,CONSERVATIVE,False,total,246171,6055151,False,20210114,OTHER
2018,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,KIRSTEN E. GILLIBRAND,WORKING FAMILIES,False,total,160128,6055151,False,20210114,OTHER
2018,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,KIRSTEN E. GILLIBRAND,INDEPENDENCE,False,total,99325,6055151,False,20210114,OTHER
2018,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,KIRSTEN E. GILLIBRAND,WOMEN'S EQUALITY,False,total,41989,6055151,False,20210114,OTHER
2018,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,CHELE CHIAVACCI FARLEY,REFORM,False,total,21610,6055151,False,20210114,OTHER
2018,NORTH DAKOTA,ND,38,44,36,US SENATE,statewide,gen,False,KEVIN CRAMER,REPUBLICAN,False,total,179720,326138,False,20210114,REPUBLICAN
2018,NORTH DAKOTA,ND,38,44,36,US SENATE,statewide,gen,False,HEIDI HEITKAMP,DEMOCRATIC-NPL,False,total,144376,326138,False,20210114,DEMOCRAT
2018,NORTH DAKOTA,ND,38,44,36,US SENATE,statewide,gen,False,,,True,total,2042,326138,False,20210114,OTHER
2018,OHIO,OH,39,31,24,US SENATE,statewide,gen,False,SHERROD BROWN,DEMOCRAT,False,total,2355923,4410898,False,20210114,DEMOCRAT
2018,OHIO,OH,39,31,24,US SENATE,statewide,gen,False,,,True,total,1012,4410898,False,20210114,OTHER
2018,OHIO,OH,39,31,24,US SENATE,statewide,gen,False,JIM RENACCI,REPUBLICAN,False,total,2053963,4410898,False,20210114,REPUBLICAN
2018,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,ROBERT P CASEY JR,DEMOCRAT,False,total,2777680,4994643,False,20210114,DEMOCRAT
2018,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,LOUIS J. BARLETTA,REPUBLICAN,False,total,2134848,4994643,False,20210114,REPUBLICAN
2018,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,NEAL TAYLOR GALE,GREEN,False,total,31208,4994643,False,20210114,OTHER
2018,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,DALE R KERNS JR,LIBERTARIAN,False,total,50907,4994643,False,20210114,LIBERTARIAN
2018,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,SHELDON WHITEHOUSE,DEMOCRAT,False,total,231477,376738,False,20210114,DEMOCRAT
2018,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,"ROBERT G. FLANDERS, JR.",REPUBLICAN,False,total,144421,376738,False,20210114,REPUBLICAN
2018,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,,,True,total,840,376738,False,20210114,OTHER
2018,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,MARSHA BLACKBURN,REPUBLICAN,False,total,1227483,2243740,False,20210114,REPUBLICAN
2018,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,PHIL BREDESEN,DEMOCRAT,False,total,985450,2243740,False,20210114,DEMOCRAT
2018,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,TRUDY A. AUSTIN,INDEPENDENT,False,total,9455,2243740,False,20210114,OTHER
2018,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,JOHN CARICO,INDEPENDENT,False,total,3398,2243740,False,20210114,OTHER
2018,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,DEAN HILL,INDEPENDENT,False,total,8717,2243740,False,20210114,OTHER
2018,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,KEVIN LEE MCCANTS,INDEPENDENT,False,total,1927,2243740,False,20210114,OTHER
2018,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,BRETON PHILLIPS,INDEPENDENT,False,total,2226,2243740,False,20210114,OTHER
2018,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,KRIS L. TODD,INDEPENDENT,False,total,5084,2243740,False,20210114,OTHER
2018,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,TED CRUZ,REPUBLICAN,False,total,4260553,8371655,False,20210114,REPUBLICAN
2018,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,BETO O'ROURKE,DEMOCRAT,False,total,4045632,8371655,False,20210114,DEMOCRAT
2018,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,NEAL M. DIKEMAN,LIBERTARIAN,False,total,65470,8371655,False,20210114,LIBERTARIAN
2018,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,MITT ROMNEY,REPUBLICAN,False,total,665215,1062845,False,20210114,REPUBLICAN
2018,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,JENNY WILSON,DEMOCRAT,False,total,328541,1062845,False,20210114,DEMOCRAT
2018,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,TIM AALDERS,CONSTITUTION,False,total,28774,1062845,False,20210114,OTHER
2018,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,CRAIG R. BOWDEN,LIBERTARIAN,False,total,27607,1062845,False,20210114,LIBERTARIAN
2018,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,REED C. MCCANDLESS,INDEPENDENT AMERICAN,False,total,12708,1062845,False,20210114,OTHER
2018,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,FOLASADE ADELUOLA,INDEPENDENT,False,total,1979,272624,False,20210114,OTHER
2018,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,RUSSELL BESTE,INDEPENDENT,False,total,2763,272624,False,20210114,OTHER
2018,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,BRUCE BUSA,INDEPENDENT,False,total,914,272624,False,20210114,OTHER
2018,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,EDWARD S. GILBERT JR,INDEPENDENT,False,total,2244,272624,False,20210114,OTHER
2018,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,REID KANE,LIBERTY UNION,False,total,1171,272624,False,20210114,OTHER
2018,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,BRAD J. PEACOCK,INDEPENDENT,False,total,3787,272624,False,20210114,OTHER
2018,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,BERNIE SANDERS,INDEPENDENT,False,total,183529,272624,False,20210114,OTHER
2018,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,JON SVITAVSKY,INDEPENDENT,False,total,1280,272624,False,20210114,OTHER
2018,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,LAWRENCE ZUPAN,REPUBLICAN,False,total,74663,272624,False,20210114,REPUBLICAN
2018,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,,,True,total,294,272624,False,20210114,OTHER
2018,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,COREY A. STEWART,REPUBLICAN,False,total,1374313,3351373,False,20210114,REPUBLICAN
2018,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,TIMOTHY M. KAINE,DEMOCRAT,False,total,1910370,3351373,False,20210114,DEMOCRAT
2018,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,MATT J. WATERS,LIBERTARIAN,False,total,61565,3351373,False,20210114,LIBERTARIAN
2018,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,,,True,total,5125,3351373,False,20210114,OTHER
2018,WASHINGTON,WA,53,91,73,US SENATE,statewide,gen,False,MARIA CANTWELL,DEMOCRAT,False,total,1803364,3086168,False,20210114,DEMOCRAT
2018,WASHINGTON,WA,53,91,73,US SENATE,statewide,gen,False,SUSAN HUTCHISON,REPUBLICAN,False,total,1282804,3086168,False,20210114,REPUBLICAN
2018,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,JOE MANCHIN,DEMOCRAT,False,total,288808,582911,True,20210114,DEMOCRAT
2018,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,PATRICK MORRISEY,REPUBLICAN,False,total,269872,582911,True,20210114,REPUBLICAN
2018,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,RUSTY HOLLEN,LIBERTARIAN,False,total,24231,582911,True,20210114,LIBERTARIAN
2018,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,TAMMY BALDWIN,DEMOCRAT,False,total,1472914,2657841,False,20210114,DEMOCRAT
2018,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,LEAH VUKMIR,REPUBLICAN,False,total,1184885,2657841,False,20210114,REPUBLICAN
2018,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,,,True,total,42,2657841,False,20210114,OTHER
2018,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,JOHN BARRASSO,REPUBLICAN,False,total,136210,203420,False,20210114,REPUBLICAN
2018,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,GARY TRAUNER,DEMOCRAT,False,total,61227,203420,False,20210114,DEMOCRAT
2018,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,JOSEPH PORAMBO,LIBERTARIAN,False,total,5658,203420,False,20210114,LIBERTARIAN
2018,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,,,True,total,325,203420,False,20210114,OTHER
2020,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,DOUG JONES,DEMOCRAT,False,total,920478,2316445,False,20210114,DEMOCRAT
2020,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,TOMMY TUBERVILLE,REPUBLICAN,False,total,1392076,2316445,False,20210114,REPUBLICAN
2020,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,,,True,total,3891,2316445,False,20210114,OTHER
2020,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,AL GROSS,DEMOCRAT,False,total,146068,354587,False,20210114,DEMOCRAT
2020,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,JOHN WAYNE HOWE,ALASKAN INDEPENDENCE PARTY,False,total,16806,354587,False,20210114,OTHER
2020,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,DAN SULLIVAN,REPUBLICAN,False,total,191112,354587,False,20210114,REPUBLICAN
2020,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,,,True,total,601,354587,False,20210114,OTHER
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,EDWARD DAVIDA,REPUBLICAN,True,total,28,3355307,False,20210114,REPUBLICAN
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,MARTHA MCSALLY,REPUBLICAN,False,total,1637661,3355307,False,20210114,REPUBLICAN
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,JOHN SCHIESS,REPUBLICAN,True,total,92,3355307,False,20210114,REPUBLICAN
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,DEBBIE SIMMONS,REPUBLICAN,True,total,98,3355307,False,20210114,REPUBLICAN
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,"PATRICK ""PAT"" THOMAS",REPUBLICAN,True,total,29,3355307,False,20210114,REPUBLICAN
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,"MOHAMMAD ""MIKE OBAMA"" ARIF",DEMOCRAT,True,total,68,3355307,False,20210114,DEMOCRAT
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,PERRY KAPADIA,DEMOCRAT,True,total,58,3355307,False,20210114,DEMOCRAT
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,ADAM CHILTON,DEMOCRAT,True,total,19,3355307,False,20210114,DEMOCRAT
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,MARK KELLY,DEMOCRAT,False,total,1716467,3355307,False,20210114,DEMOCRAT
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,BUZZ STEWART,DEMOCRAT,True,total,22,3355307,False,20210114,DEMOCRAT
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,"MATTHEW ""DOC"" DORCHESTER",LIBERTARIAN,True,total,379,3355307,False,20210114,LIBERTARIAN
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,CHRISTOPHER BECKETT,INDEPENDENT,True,total,59,3355307,False,20210114,OTHER
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,"WILLIAM ""WILL"" DECKER",INDEPENDENT,True,total,21,3355307,False,20210114,OTHER
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,NICHOLAS N. GLENN,INDEPENDENT REPUBLICAN PARTY,True,total,152,3355307,False,20210114,OTHER
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,MATTHEW HAUPT,INDEPENDENT,True,total,37,3355307,False,20210114,OTHER
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,BENJAMIN RODRIGUEZ,INDEPENDENT,True,total,17,3355307,False,20210114,OTHER
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,JOSHUA RODRIGUEZ,UNITY PARTY,True,total,69,3355307,False,20210114,OTHER
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,FRANK SEENZ,INDEPENDENT,True,total,8,3355307,False,20210114,OTHER
2020,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,True,JIM STEVENS,NON-AFFILIATED,True,total,23,3355307,False,20210114,OTHER
2020,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,RICKY DALE HARRINGTON JR.,LIBERTARIAN,False,total,399390,1193261,False,20210114,LIBERTARIAN
2020,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,TOM COTTON,REPUBLICAN,False,total,793871,1193261,False,20210114,REPUBLICAN
2020,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,JOHN W. HICKENLOOPER,DEMOCRAT,False,total,1731114,3235790,False,20210114,DEMOCRAT
2020,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,CORY GARDNER,REPUBLICAN,False,total,1429492,3235790,False,20210114,REPUBLICAN
2020,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,DANIEL DOYLE,APPROVAL VOTING PARTY,False,total,9820,3235790,False,20210114,OTHER
2020,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,"STEPHAN ""SEKU"" EVANS",UNITY PARTY,False,total,8971,3235790,False,20210114,OTHER
2020,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,RAYMON ANTHONY DOANE,LIBERTARIAN,False,total,56262,3235790,False,20210114,LIBERTARIAN
2020,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,DANNY SKELLY,UNAFFILIATED,False,total,55,3235790,False,20210114,OTHER
2020,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,BRUCE LOHMILLER,GREEN,False,total,71,3235790,False,20210114,OTHER
2020,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,MICHAEL SANCHEZ,UNAFFILIATED,False,total,5,3235790,False,20210114,OTHER
