poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,politician_id,politician,yes,no,alternate_answers
78170,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,,,12/27/21,12/30/21,,"",,151461,1000,rv,,rv,,1/4/22 09:09,"",https://www.usatoday.com/story/news/politics/2022/01/04/gop-midterm-red-flag-bidens-leadership-challenge-usat-suffolk-poll/9078226002/?gnt-cfr=1,https://www.usatoday.com/story/news/politics/2022/01/04/gop-midterm-red-flag-bidens-leadership-challenge-usat-suffolk-poll/9078226002/?gnt-cfr=1,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2022/1_04_2022_embargoed_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2022/1_04_2022_embargoed_tables.pdf,538,,,42,Joe Biden,40.2,54.3,5.5
78197,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/24/21,12/30/21,,"",,151515,45000,a,,a,TRUE,1/6/22 09:18,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,43.0,49.0,0
78231,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/28/21,12/29/21,,"",,151591,2000,rv,,rv,,1/10/22 09:29,"",https://morningconsult.com/2022/01/10/iran-nuclear-deal-poll/,https://morningconsult.com/2022/01/10/iran-nuclear-deal-poll/,,https://assets.morningconsult.com/wp-uploads/2022/01/07180049/2112198_crosstabs_MC_WASHINGTON_IRAN_DEAL_RVs_v1_HD.pdf,538,,,42,Joe Biden,43.0,54.0,3.0
78165,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/27/21,12/29/21,,"",,151433,1500,lv,,lv,TRUE,12/30/21 09:41,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/political_updates/prez_track_dec30,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,43.0,56.0,0
78196,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/23/21,12/29/21,,"",,151514,45000,a,,a,TRUE,1/6/22 09:18,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,44.0,49.0,0
78163,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/26/21,12/28/21,,"",,151424,1500,lv,,lv,TRUE,12/29/21 09:31,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/political_updates/prez_track_dec29,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,41.0,58.0,0
78195,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/22/21,12/28/21,,"",,151513,45000,a,,a,TRUE,1/6/22 09:17,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,44.0,49.0,0
78155,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/22/21,12/27/21,,"",,151416,1500,lv,,lv,TRUE,12/28/21 09:34,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/political_updates/prez_track_dec28,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,41.0,58.0,0
78194,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/21/21,12/27/21,,"",,151512,45000,a,,a,TRUE,1/6/22 09:17,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,44.0,48.0,0
78154,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/21/21,12/26/21,,"",,151415,1500,lv,,lv,TRUE,12/27/21 09:32,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/political_updates/prez_track_dec27,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,40.0,58.0,0
78193,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/20/21,12/26/21,,"",,151511,45000,a,,a,TRUE,1/6/22 09:17,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,44.0,49.0,0
78192,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/19/21,12/25/21,,"",,151510,45000,a,,a,TRUE,1/6/22 09:17,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,44.0,48.0,0
78191,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/18/21,12/24/21,,"",,151509,45000,a,,a,TRUE,1/6/22 09:16,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,45.0,48.0,0
78190,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/17/21,12/23/21,,"",,151508,45000,a,,a,TRUE,1/6/22 09:16,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,45.0,48.0,0
78152,1554,RMG Research,"","",RMG Research,555,RMG Research,2.3,-0.4,IVR/Text,,,12/21/21,12/22/21,,"",,151385,1200,rv,,rv,,12/27/21 08:47,"",https://scottrasmussen.com/biden-approval-slides-to-41-53-disapprove/,https://scottrasmussen.com/biden-approval-slides-to-41-53-disapprove/,,https://scottrasmussen.com/wp-content/uploads/Biden-JA-2.png,538,,,42,Joe Biden,41.0,53.0,7.0
78169,573,Zogby,"","",Zogby Analytics,395,Zogby Analytics,1.2,0.7,Online Panel,,,12/21/21,12/22/21,,"",,151437,1311,lv,,lv,,1/3/22 09:41,"",https://zogbyanalytics.com/news/1081-the-zogby-poll-president-biden-s-job-approval-and-performance-biden-s-job-approval-improves-job-performance-remains-underwater-biden-losing-ground-with-swing-voters,https://zogbyanalytics.com/news/1081-the-zogby-poll-president-biden-s-job-approval-and-performance-biden-s-job-approval-improves-job-performance-remains-underwater-biden-losing-ground-with-swing-voters,,,538,,,42,Joe Biden,49.7,48.4,1.9
78129,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/20/21,12/22/21,,"",,151325,1500,lv,,lv,TRUE,12/23/21 09:28,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_dec23,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,41.0,57.0,0
78189,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/16/21,12/22/21,,"",,151507,45000,a,,a,TRUE,1/6/22 09:16,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,44.0,49.0,0
78122,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,12/19/21,12/21/21,,"",,151264,1500,a,,a,,12/22/21 09:10,"",https://docs.cdn.yougov.com/2n20q7z489/econToplines.pdf,,https://docs.cdn.yougov.com/2n20q7z489/econToplines.pdf,https://docs.cdn.yougov.com/wpndi3r0pc/econTabReport.pdf,538,,,42,Joe Biden,39.0,49.0,12.0
78122,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,12/19/21,12/21/21,,"",,151265,1315,rv,,rv,,12/22/21 09:10,"",https://docs.cdn.yougov.com/2n20q7z489/econToplines.pdf,,https://docs.cdn.yougov.com/2n20q7z489/econToplines.pdf,https://docs.cdn.yougov.com/wpndi3r0pc/econTabReport.pdf,538,,,42,Joe Biden,42.0,50.0,8.0
78123,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/19/21,12/21/21,,"",,151280,1500,lv,,lv,TRUE,12/22/21 11:40,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_dec21,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,42.0,57.0,0
78128,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,,,12/18/21,12/21/21,,"",,151321,1073,lv,,lv,,12/23/21 09:27,"",https://www.thetrafalgargroup.org/news/nat-biden-approval-1222/,https://www.thetrafalgargroup.org/news/nat-biden-approval-1222/,,https://www.thetrafalgargroup.org/wp-content/uploads/2021/12/TRF-Biden-Approval-1222-Poll-Report.pdf,538,,REP,42,Joe Biden,40.4,55.9,3.8
78188,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/15/21,12/21/21,,"",,151506,45000,a,,a,TRUE,1/6/22 09:14,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,45.0,48.0,0
78105,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/18/21,12/20/21,,"",,151187,1998,rv,,rv,,12/20/21 13:20,"",https://morningconsult.com/2021/12/20/child-tax-credit-support-poll-build-back-better/,https://morningconsult.com/2021/12/20/child-tax-credit-support-poll-build-back-better/,,https://assets.morningconsult.com/wp-uploads/2021/12/20125854/2112154_crosstabs_POLITICO_RVs_v2_SH.pdf,538,,,42,Joe Biden,43.0,53.0,4.0
78167,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/18/21,12/20/21,,"",,151435,2000,rv,,rv,,1/3/22 09:25,"",https://morningconsult.com/2022/01/02/jan-6-polling-republican-party/,https://morningconsult.com/2022/01/02/jan-6-polling-republican-party/,https://www.politico.com/f/?id=0000017e-0c1d-dca7-a1ff-bd1d96be0000,https://assets.morningconsult.com/wp-uploads/2022/01/02113307/2112155_crosstabs_MC_WASHINGTON_JANUARY_6TH_RVs_v2_CC.pdf,538,,,42,Joe Biden,44.0,52.0,4.0
78115,23,ARG,"","",American Research Group,9,American Research Group,2.3,-0.2,Live Phone,,,12/17/21,12/20/21,,"",,151203,1100,a,,a,,12/21/21 09:40,"",https://americanresearchgroup.com/economy/,https://americanresearchgroup.com/economy/,,,538,,,42,Joe Biden,46.0,49.0,5.0
78115,23,ARG,"","",American Research Group,9,American Research Group,2.3,-0.2,Live Phone,,,12/17/21,12/20/21,,"",,151204,993,rv,,rv,,12/21/21 09:40,"",https://americanresearchgroup.com/economy/,https://americanresearchgroup.com/economy/,,,538,,,42,Joe Biden,46.0,49.0,0
78171,1365,Change Research,576,CNBC,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,,12/17/21,12/20/21,,"",,151462,1895,rv,,rv,,1/4/22 09:09,"",https://changeresearch.com/post/cnbc-change-research-national-poll-biden-year-1-economic-report-card/,https://changeresearch.com/post/cnbc-change-research-national-poll-biden-year-1-economic-report-card/,https://changeresearch.com/wp-content/uploads/2022/01/CNBC-Change-Research-December-2021-Poll-Toplines.pdf,,538,false,,42,Joe Biden,44.0,56.0,0
78116,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/16/21,12/20/21,,"",,151219,1500,lv,,lv,TRUE,12/21/21 09:49,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_dec21,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,42.0,57.0,0
78176,1888,UMass Amherst/YouGov,"","",University of Massachusetts Department of Political Science/YouGov,861,University of Massachusetts Department of Political Science/YouGov,2.4,-0.4,Online Panel,,,12/14/21,12/20/21,,"",,151635,1000,a,,a,,1/11/22 09:36,"",https://polsci.umass.edu/toplines-and-crosstabs-december-2021-national-poll-bidens-first-year,https://polsci.umass.edu/toplines-and-crosstabs-december-2021-national-poll-bidens-first-year,https://polsci.umass.edu/sites/default/files/BidenAnniversaryToplinesDecember2021.pdf,https://polsci.umass.edu/sites/default/files/BidenAnniversaryCrosstabs.pdf,538,false,,42,Joe Biden,41.0,53.0,6.0
78187,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/14/21,12/20/21,,"",,151505,45000,a,,a,TRUE,1/6/22 09:14,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,45.0,48.0,0
78104,235,InsiderAdvantage,1457,Center for American Greatness,InsiderAdvantage,243,InsiderAdvantage,2.0,-0.3,,,,12/17/21,12/19/21,,"",,151185,750,rv,,rv,,12/20/21 13:13,"",https://amgreatness.com/2021/12/20/poll-58-of-americans-disapprove-of-bidens-job-performance/,https://amgreatness.com/2021/12/20/poll-58-of-americans-disapprove-of-bidens-job-performance/,https://overland.amgreatness.com/app/uploads/2021/12/National-Poll-1-Dec-21-Results.pdf,,538,,,42,Joe Biden,41.0,58.0,1.0
78936,1189,Morning Consult,1786,Coalition for a Prosperous America,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/17/21,12/19/21,,"",,155428,2000,rv,,rv,,5/11/22 13:43,"",https://prosperousamerica.org/new-poll-majority-of-voters-oppose-candidates-that-support-importing-chinese-solar-panels/,https://prosperousamerica.org/new-poll-majority-of-voters-oppose-candidates-that-support-importing-chinese-solar-panels/,https://prosperousamerica.org/wp-content/uploads/2022/01/2112141_topline_CPA_RVs_RVs_v1_PL.pdf,,"",,,42,Joe Biden,47.0,50.0,3.0
78102,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/15/21,12/19/21,,"",,151181,1500,lv,,lv,TRUE,12/20/21 09:42,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/current_events/politics/prez_track_dec20,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,41.0,57.0,0
78186,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/13/21,12/19/21,,"",,151504,45000,a,,a,TRUE,1/6/22 09:14,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,45.0,48.0,0
78125,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,,,12/18/21,12/18/21,,"",,151304,1500,rv,,rv,,12/22/21 12:20,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-18-december-2021/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-18-december-2021/,,,538,,,42,Joe Biden,41.0,44.0,15.0
78185,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/12/21,12/18/21,,"",,151503,45000,a,,a,TRUE,1/6/22 09:14,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,44.0,48.0,0
78124,1705,John Zogby Strategies,"","",John Zogby Strategies,583,John Zogby Strategies,1.8,0.0,Online Panel,,,12/17/21,12/17/21,,"",,151281,777,lv,,lv,,12/22/21 11:40,"",,,,,538,,,42,Joe Biden,46.3,52.1,1.7
78153,1554,RMG Research,"","",RMG Research,555,RMG Research,2.3,-0.4,IVR/Text,,,12/16/21,12/17/21,,"",,151386,1200,rv,,rv,,12/27/21 08:47,"",https://scottrasmussen.com/biden-approval-slides-to-41-53-disapprove/,https://scottrasmussen.com/biden-approval-slides-to-41-53-disapprove/,,,538,,,42,Joe Biden,41.0,53.0,0
78094,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,,12/15/21,12/17/21,,"",,151145,1004,a,,a,,12/17/21 16:46,"",https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-12172021,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-12172021,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2012%2017%202021.pdf,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,538,,,42,Joe Biden,48.0,46.0,0
78164,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,,12/13/21,12/17/21,,"",,151429,4407,a,,a,,12/30/21 09:33,"",https://www.ipsos.com/en-us/news-polls/over-half-americans-believe-countrys-economy-headed-wrong-direction-122921,https://www.ipsos.com/en-us/news-polls/over-half-americans-believe-countrys-economy-headed-wrong-direction-122921,,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Reuters%20Ipsos%20Large%20Issue%20Poll%20No%206%20Topline%20-%20December%202021.pdf,538,,,42,Joe Biden,48.0,48.0,4.0
78184,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/11/21,12/17/21,,"",,151502,45000,a,,a,TRUE,1/6/22 09:14,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,44.0,48.0,0
78092,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/14/21,12/16/21,,"",,151143,1500,lv,,lv,TRUE,12/17/21 10:02,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/political_updates/prez_track_dec17,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,41.0,58.0,0
78183,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/10/21,12/16/21,,"",,151501,45000,a,,a,TRUE,1/6/22 09:14,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,44.0,48.0,0
78114,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,,,12/1/21,12/16/21,,"",,151202,811,a,,a,,12/21/21 09:40,"",https://news.gallup.com/poll/358343/joe-biden-job-approval-rating-steady-december.aspx,https://news.gallup.com/poll/358343/joe-biden-job-approval-rating-steady-december.aspx,,,538,,,42,Joe Biden,43.0,51.0,6.0
78099,1554,RMG Research,"","",RMG Research,555,RMG Research,2.3,-0.4,IVR/Text,,,12/14/21,12/15/21,,"",,151150,1200,rv,,rv,,12/20/21 09:25,"",https://scottrasmussen.com/biden-job-approval-stable-at-42-52-disapprove/,https://scottrasmussen.com/biden-job-approval-stable-at-42-52-disapprove/,,https://scottrasmussen.com/wp-content/uploads/Biden-JA-1.png,538,,,42,Joe Biden,42.0,52.0,5.0
78079,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/13/21,12/15/21,,"",,151109,1500,lv,,lv,TRUE,12/16/21 09:43,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/political_updates/prez_track_dec16,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,40.0,58.0,0
78182,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/9/21,12/15/21,,"",,151500,45000,a,,a,TRUE,1/6/22 09:14,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,44.0,48.0,0
78073,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,12/12/21,12/14/21,,"",,151054,1500,a,,a,,12/15/21 09:01,"",https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,https://docs.cdn.yougov.com/gv7knlmw7y/econToplines.pdf,https://docs.cdn.yougov.com/pnu6yfcz0j/econTabReport.pdf,538,,,42,Joe Biden,40.0,51.0,9.0
78073,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,12/12/21,12/14/21,,"",,151055,1267,rv,,rv,,12/15/21 09:01,"",https://docs.cdn.yougov.com/gv7knlmw7y/econToplines.pdf,,https://docs.cdn.yougov.com/gv7knlmw7y/econToplines.pdf,https://docs.cdn.yougov.com/pnu6yfcz0j/econTabReport.pdf,538,,,42,Joe Biden,43.0,51.0,5.0
78076,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/12/21,12/14/21,,"",,151092,1500,lv,,lv,TRUE,12/15/21 10:03,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/political_updates/prez_track_dec15,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,42.0,56.0,0
78078,1597,Beacon/Shaw,1745,Fox Business,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone,,,12/11/21,12/14/21,,"",,151106,1002,rv,,rv,,12/15/21 20:26,"",https://www.foxbusiness.com/politics/voters-think-biden-making-inflation-worse,https://www.foxbusiness.com/politics/voters-think-biden-making-inflation-worse,,https://static.foxbusiness.com/foxbusiness.com/content/uploads/2021/12/Fox_December-11-14_National_Topline_December-15-Release_FBN.pdf,538,false,,42,Joe Biden,47.0,51.0,2.0
78091,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/8/21,12/14/21,,"",,151142,45000,a,,a,TRUE,12/16/21 15:05,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,538,,,42,Joe Biden,44.0,48.0,8.0
78074,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/11/21,12/13/21,,"",,151056,1998,rv,,rv,,12/15/21 09:01,"",https://www.politico.com/f/?id=0000017d-bc86-d3d7-a37d-be9e2a280000,,https://www.politico.com/f/?id=0000017d-bc86-d3d7-a37d-be9e2a280000,https://assets.morningconsult.com/wp-uploads/2021/12/14150147/2112073_crosstabs_POLITICO_RVs_v1_SH.pdf,538,,,42,Joe Biden,46.0,51.0,3.0
78100,1205,Marist,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,2.9,-0.9,Live Phone,,,12/11/21,12/13/21,,"",,151151,1400,a,,a,,12/20/21 09:25,"",https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-biden-approval-rating-december-20-2021/,https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-biden-approval-rating-december-20-2021/,,https://maristpoll.marist.edu/wp-content/uploads/2021/12/NPR_PBS-NewsHour_Marist-Poll_Biden-Approval_USA-NOS-and-Tables_202112141149.pdf,538,,,42,Joe Biden,41.0,55.0,3.0
78100,1205,Marist,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,2.9,-0.9,Live Phone,,,12/11/21,12/13/21,,"",,151152,1310,rv,,rv,,12/20/21 09:25,"",https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-biden-approval-rating-december-20-2021/,https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-biden-approval-rating-december-20-2021/,,https://maristpoll.marist.edu/wp-content/uploads/2021/12/NPR_PBS-NewsHour_Marist-Poll_Biden-Approval_USA-NOS-and-Tables_202112141149.pdf,538,,,42,Joe Biden,42.0,55.0,3.0
78067,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/9/21,12/13/21,,"",,151018,1500,lv,,lv,TRUE,12/14/21 09:44,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/political_updates/prez_track_dec14,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,538,,,42,Joe Biden,41.0,57.0,0
78069,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,12/9/21,12/13/21,,"",,151020,1020,rv,,rv,,12/14/21 14:00,"",https://echeloninsights.com/in-the-news/december-omnibus-politics/,https://echeloninsights.com/in-the-news/december-omnibus-politics/,http://echeloninsights.com/wp-content/uploads/December-2021-Omnibus-EXTERNAL-TOPLINE.pdf,http://echeloninsights.com/wp-content/uploads/December-2021-Omnibus-External-Crosstabs.pdf,538,,,42,Joe Biden,48.0,51.0,2.0
78101,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,12/9/21,12/13/21,,"",,151178,1558,a,,a,,12/20/21 09:36,"",https://news.yahoo.com/poll-just-1-in-4-americans-want-biden-or-trump-to-run-again-in-2024-190141237.html,https://news.yahoo.com/poll-just-1-in-4-americans-want-biden-or-trump-to-run-again-in-2024-190141237.html,https://docs.cdn.yougov.com/i3wveiwba0/20211213_yahoo_vaccine_toplines.pdf,https://docs.cdn.yougov.com/5nf49qubtk/20211213_yahoo_vaccine_tabs.pdf,538,,,42,Joe Biden,41.0,53.0,6.0
