year,state,district,office_type,open_seat,incumbent_differential,margin,special,absenteeexcusereq,pollhours,avgpollhours,minpollhours,regdeadlines,voteridlaws,novoterid,noallmailvote,noearlyvote,nofelonreg,nofelonsregafterincar,nonstrictid,nonstrictphoto,nopollplacereg,nopr,nosamedayreg,nostateholiday,pr16,pr17,pr175,pr60,pr90,strictid,strictphoto,covi_num,final_rating,prev_dem_gen_tp,prev_gen_margin,weighted_genpoll,weighted_genpoll_lower,weighted_genpoll_upper,unweighted_genpoll,mean_specials_differential,pvi,house_chamber_margin,senate_chamber_margin,previous_cci,current_cci,change_cci,previous_gas,current_gas,change_gas,previous_unemployment,current_unemployment,change_unemployment,X,receipts_DEM,receipts_REP,from_committee_transfers_DEM,from_committee_transfers_REP,disbursements_DEM,disbursements_REP,to_committee_transfers_DEM,to_committee_transfers_REP,beginning_cash_DEM,beginning_cash_REP,ending_cash_DEM,ending_cash_REP,candidate_contributions_DEM,candidate_contributions_REP,individual_contributions_DEM,individual_contributions_REP,receipts,from_committee_transfers,disbursements,to_committee_transfers,beginning_cash,ending_cash,candidate_contributions,individual_contributions,unconvinced_pct,phone_unweighted,online_unweighted,num_polls,unweighted_estimate,unweighted_ci_lower,unweighted_ci_upper,weighted_estimate,weighted_ci_lower,weighted_ci_upper,white_pct,black_pct,asian_pct,hispanic_pct,median_income,impoverished_pct,median_age,renting_pct,inflation,isMidterm,genballot_predicted_margin,genballot_predicted_lower,genballot_predicted_upper,specials_predicted_margin,receipts_genballot_interaction,disbursements_genballot_interaction,democrat_in_presidency,gas_democrat_interaction,cci_democrat_interaction,poll_fundamental_agree
2024,VA,4,House,NA,0,NA,FALSE,0,7,13,13,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,-0.73375833,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,15.75,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5644,677288.273568303,128096.501283562,0,0,616170.231041219,114068.847377174,0,0,0,0,61118.042527084,14027.6539063888,0,2428.48378190742,495933.910263655,1993.96160614818,1.66530879923184,0,1.68671937103114,0,0,1.47175108953185,-7.79482315217939,5.51630018181528,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.421263740640937,0.425759125758241,0.0281976350860066,0.0877011068384228,37959,0.14059490826506,37.2,0.363549571262919,1.661,FALSE,27.35907262970285,26.25237716578442,28.466785110413902,38.66666666666667,45.56130438906715,46.14707777796767,TRUE,3.523,79,NA
2024,WA,4,House,NA,0,NA,FALSE,0,0,20,NA,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-2.421982288,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-11.41,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5657,NA,320087.240260264,NA,13824.1180554434,NA,182583.447696853,NA,0,NA,5375.37820688764,NA,141135.938130681,NA,19.3745257277556,NA,136030.127387507,-6,-6,-6,-6,-6,-6,-6,-6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.569471009588989,0.0106219435896781,0.0168209502164226,NA,35890,0.132087999080683,35,0.296626616785199,1.661,FALSE,-26.96092737029715,-28.06762283421558,-25.8532148895861,-15.65333333333333,161.76556422178288,161.76556422178288,TRUE,3.523,79,NA
2024,WY,1,House,NA,0,NA,FALSE,0,8,12,12,0,3,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.211372614,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-25.27,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5674,NA,589425.503334033,NA,32594.4330529409,NA,506162.416649176,NA,1650.0153381662,NA,88731.7661494745,NA,171994.852834332,NA,0,NA,495540.972278283,-6,-6,-6,-6,-6,-6,-6,-6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.845739712856113,0.00704701392030355,0.00661700330764163,NA,37030,0.115144801773708,39.1,0.231791200606831,1.661,FALSE,-54.68092737029715,-55.78762283421558,-53.5732148895861,-43.37333333333333,328.0855642217829,328.0855642217829,TRUE,3.523,79,NA
2024,AL,0,House,NA,0,NA,FALSE,1,8,12,12,15,2,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1.278395414,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-15.2750988148968,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.650834716776475,0.256594215236951,0.0155475754666263,0.0485736346480379,31469,0.15773518139265,39.6,0.262992738303008,1.661,FALSE,-34.69112500009075,-35.79782046400918,-33.5834125193797,-23.38353096312693,NA,NA,TRUE,3.523,79,NA
2024,AR,0,House,NA,0,NA,FALSE,1,8,12,12,30,4,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1.367076397,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-16.2291597812724,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.690774704930364,0.143592621182367,0.0160626496197676,0.0838629160336573,31298,0.162958028156343,38.9,0.294177868209508,1.661,FALSE,-36.59924693284195,-37.70594239676038,-35.4915344521309,-25.29165289587813,NA,NA,TRUE,3.523,79,NA
2024,AZ,0,House,NA,0,NA,FALSE,0,7,13,13,29,3,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0.156268895,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-2.35343249125534,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.578054236080377,0.0463039649570463,0.0362051729285138,0.324562584749396,39125,0.12200407191165,38.8,0.301395790872292,1.661,FALSE,-8.84779235280783,-9.95448781672626,-7.74007987209678,2.4598016841559893,NA,NA,TRUE,3.523,79,NA
2024,CA,0,House,NA,0,NA,FALSE,0,0,20,13,15,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,-1.920285702,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,13.218392319013,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.388825361185951,0.054354541770138,0.155115041396291,0.4030860679127,40526,0.119661868755051,37.9,0.407948435307979,1.661,FALSE,22.295857267728852,21.18916180381042,23.4035697484399,33.60345130469267,NA,NA,TRUE,3.523,79,NA
2024,CO,0,House,NA,0,NA,FALSE,0,1,19,12,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-2.095659733,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,3.87603292727095,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.703212163989749,0.0403291069099163,0.0325656523729924,0.225167579178229,45417,0.0925554536136245,37.7,0.290039805298903,1.661,FALSE,3.6111384842447505,2.5044430203263204,4.7188509649558,14.91873252120857,NA,NA,TRUE,3.523,79,NA
2024,CT,0,House,NA,0,NA,FALSE,1,6,14,14,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.465377361,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,7.4161843359266,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.650226614325445,0.10485590307222,0.0482788479967349,0.181726626045687,43958,0.0953324481103523,40.9,0.279541283518168,1.661,FALSE,10.69144130155605,9.58474583763762,11.7991537822671,21.999035338519867,NA,NA,TRUE,3.523,79,NA
2024,DC,0,House,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,42.7754620708357,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.3839860792524,0.420626284788844,0.0416208322975634,0.117461517736598,66045,0.127531434066237,34.9,0.523439162968906,1.661,FALSE,81.40999677137425,80.30330130745583,82.5177092520853,92.71759080833807,NA,NA,TRUE,3.523,79,NA
2024,DE,0,House,NA,0,NA,FALSE,1,7,13,13,24,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,-0.294144213,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,6.7211630843162,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.599352314816633,0.220700984685721,0.0407513383791767,0.103397892371926,40680,0.0915999277294883,41.5,0.242661008095083,1.661,FALSE,9.30139879833525,8.19470333441682,10.4091112790463,20.60899283529907,NA,NA,TRUE,3.523,79,NA
2024,FL,0,House,NA,0,NA,FALSE,0,8,12,12,29,2,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0.683532417,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-3.42432526514249,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.55948190731839,0.150390947143072,0.0287937557426283,0.27085128975852,35289,0.124194245105929,42.7,0.310732479193024,1.661,FALSE,-10.98957790058213,-12.09627336450056,-9.88186541987108,0.31801613638169,NA,NA,TRUE,3.523,79,NA
2024,GA,0,House,NA,0,NA,FALSE,0,7.5,12.5,12,29,4,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0.428766876,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-2.57434630298678,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.512684190675309,0.3101108268801,0.0444453872654651,0.103786023042872,36539,0.123555330418856,37.6,0.308398171114562,1.661,FALSE,-9.28961997627071,-10.39631544018914,-8.18190749555966,2.01797406069311,NA,NA,TRUE,3.523,79,NA
2024,HI,0,House,NA,0,NA,FALSE,0,1,19,12,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2.256378174,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,13.637512504147,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.221579562781732,0.0180600418276401,0.351863912967402,0.111167507755889,41754,0.0988601551455496,40.8,0.343268555113332,1.661,FALSE,23.134097637996852,22.02740217407842,24.241810118707903,34.44169167496067,NA,NA,TRUE,3.523,79,NA
2024,IA,0,House,NA,0,NA,FALSE,0,6,14,14,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.098999664,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-6.40188467510034,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.844425447513636,0.0379460568401918,0.0236364937289819,0.0681214941211061,38815,0.106191280971168,38.9,0.228083150316027,1.661,FALSE,-16.94469672049783,-18.051392184416258,-15.83698423978678,-5.63710268353401,NA,NA,TRUE,3.523,79,NA
2024,ID,0,House,NA,0,NA,FALSE,0,7.5,12.5,12,0,2,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.308859646,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-18.4839213387712,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.818987608772001,0.00654398352168323,0.013422669959717,0.135078154935991,34571,0.104442265809813,37.5,0.251128268575109,1.661,FALSE,-41.10877004783955,-42.215465511757984,-40.0010575671285,-29.80117601087573,NA,NA,TRUE,3.523,79,NA
2024,IL,0,House,NA,0,NA,FALSE,0,7,13,13,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.152004957,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,6.75083831027039,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.610674571484161,0.134296590566611,0.0599991320956742,0.182778584572031,40509,0.116804900830009,39.1,0.275769605418266,1.661,FALSE,9.360749250243629,8.2540537863252,10.46846173095468,20.66834328720745,NA,NA,TRUE,3.523,79,NA
2024,IN,0,House,NA,0,NA,FALSE,1,8,12,12,29,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.881898403,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-10.6417853905919,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.775295523791251,0.0933138515128778,0.0254165168430963,0.0782270021368244,36274,0.122134564762345,38.2,0.24986283551516,1.661,FALSE,-25.42449815148095,-26.53119361539938,-24.316785670769903,-14.116904114517132,NA,NA,TRUE,3.523,79,NA
2024,KS,0,House,NA,0,NA,FALSE,0,8,12,12,21,4,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1.038564682,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-10.4940106941762,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.7632946904312,0.0523538123691333,0.029263401596786,0.12997157108081,36990,0.116667517831912,37.6,0.273776960659142,1.661,FALSE,-25.12894875864955,-26.23564422256798,-24.0212362779385,-13.821354721685731,NA,NA,TRUE,3.523,79,NA
2024,KY,0,House,NA,0,NA,FALSE,1,8,12,12,29,1,0,1,0,1,1,1,0,1,1,1,0.5,0,0,0,0,0,0,0,1.018952727,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-15.8162848299171,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.830893045912182,0.0769093878745033,0.0139336614727268,0.0415492286655837,32324,0.160198434947953,39.4,0.275210923008393,1.661,FALSE,-35.77349703013135,-36.88019249404978,-34.6657845494203,-24.465902993167532,NA,NA,TRUE,3.523,79,NA
2024,MA,0,House,NA,0,NA,FALSE,1,6.375,13.625,13,10,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,-0.600240946,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,14.454196702881,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.687623299657088,0.0709275056022838,0.0723159381573177,0.130484301431085,45899,0.100280522385217,40.3,0.315261844286444,1.661,FALSE,24.76746603546485,23.66077057154642,25.8751785161759,36.07506007242867,NA,NA,TRUE,3.523,79,NA
2024,MD,0,House,NA,0,NA,FALSE,0,7,13,13,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.562250793,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,14.2772904419101,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.48399652211152,0.295829291477551,0.0655684173985264,0.114498123173054,47257,0.0943682214428695,39.7,0.281574490726171,1.661,FALSE,24.41365351352305,23.30695804960462,25.521365994234102,35.72124755048687,NA,NA,TRUE,3.523,79,NA
2024,ME,0,House,NA,0,NA,FALSE,0,8,12,10,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.429665148,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,1.71300948608829,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.908223252053648,0.0159570935654785,0.0117472966925087,0.0207292072704174,36767,0.10478366321625,45.1,0.217295393188676,1.661,FALSE,-0.7149083981205697,-1.8216038620389998,0.39280408259048016,10.59268563884325,NA,NA,TRUE,3.523,79,NA
2024,MI,0,House,NA,0,NA,FALSE,0,7,13,13,0,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.250352234,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-0.967797946275752,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.739701187488527,0.132118537972147,0.0336228854394577,0.0570458708976713,35993,0.131142468127243,40.3,0.227474303172436,1.661,FALSE,-6.076523262848654,-7.183218726767084,-4.968810782137604,5.231070774115166,NA,NA,TRUE,3.523,79,NA
2024,MN,0,House,NA,0,NA,FALSE,0,7,13,13,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09477254,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,0.939049069486382,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.772364681633475,0.0696717125074162,0.0517548499401104,0.0583906342702981,42818,0.0944659118894896,39,0.224083569813391,1.661,FALSE,-2.262829231324386,-3.369524695242816,-1.155116750613336,9.044764805639433,NA,NA,TRUE,3.523,79,NA
2024,MO,0,House,NA,0,NA,FALSE,1,7,13,13,27,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1.075051308,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-10.32392560004,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.776464614434837,0.107012237216931,0.0218609485303961,0.0472264536642129,35590,0.12804070989811,39.1,0.272844404711784,1.661,FALSE,-24.78877857037715,-25.89547403429558,-23.681066089666103,-13.481184533413332,NA,NA,TRUE,3.523,79,NA
2024,MS,0,House,NA,0,NA,FALSE,1,8,12,12,30,4,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1.567459345,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-10.5603922448478,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.557196680200418,0.365745630101729,0.00869881094142052,0.0330527605417174,29709,0.185065799744699,38.9,0.279245606462732,1.661,FALSE,-25.261711859992747,-26.36840732391118,-24.1539993792817,-13.954117823028929,NA,NA,TRUE,3.523,79,NA
2024,MT,0,House,NA,0,NA,FALSE,0,8,12,12,1,2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.693600535,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-11.0738515486346,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.851258430428537,0.0032621851029552,0.0070818716731367104,NA,35145,0.118654301889716,40.2,0.267203506737664,1.661,FALSE,-26.28863046756635,-27.39532593148478,-25.1809179868553,-14.981036430602531,NA,NA,TRUE,3.523,79,NA
2024,NC,0,House,NA,0,NA,FALSE,0,7,13,13,2,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,-0.133654594,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-2.98770116827912,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.621594427801622,0.204005655496093,0.0322558997017751,0.104196823377347,36233,0.124232204343351,39.2,0.294371712126014,1.661,FALSE,-10.116329706855389,-11.22302517077382,-9.00861722614434,1.1912643301084298,NA,NA,TRUE,3.523,79,NA
2024,ND,0,House,NA,0,NA,FALSE,0,8,12,10,0,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.8090747,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-19.8639174416449,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.831716202915326,0.0327412766711025,0.0158021510123052,NA,41161,0.110607357483565,36.2,0.291200252546964,1.661,FALSE,-43.86876225358695,-44.97545771750538,-42.7610497728759,-32.56116821662313,NA,NA,TRUE,3.523,79,NA
2024,NE,0,House,NA,0,NA,FALSE,0,8,12,12,11,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.154937595,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-12.73478709931,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.784306093277023,0.0468554918053196,0.025182387725536,0.122920459794413,38115,0.109678071753824,37.4,0.282597947175779,1.661,FALSE,-29.610501568917147,-30.71719703283558,-28.5027890882061,-18.30290753195333,NA,NA,TRUE,3.523,79,NA
